concept,n_concept,n_concept_list,category,concept_eng,list,exemplar,count,avg_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,outliers,exemplar_string,classif,llama3.1,llama3.2,mistral,llava,idefics2,nemo,mixtral,llama3.1-70b
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_morbido,6,2.833333333333333,0.1875,1,5,0.03125,0.1003589308979568,0.0902697591833273,False,cuscino morbido,many_exemplars,5.595853805541992,5.863303661346436,7.241184711456299,6.062561988830566,4.6758317947387695,6.036751747131348,7.580739498138428,5.41055965423584
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_da letto,5,2.0,0.15625,1,3,0.0625,0.0998743252364082,0.0786610767757706,False,cuscino da letto,many_exemplars,5.766530513763428,5.9376983642578125,7.291921138763428,6.306875228881836,4.866147994995117,6.525601387023926,8.662416458129883,5.430578708648682
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_guanciale,4,3.0,0.125,1,6,0.0625,0.0663092567013217,0.073494918649455,False,guanciale,many_exemplars,6.136137008666992,6.110156536102295,8.184138298034668,6.952977657318115,5.426732063293457,6.533278465270996,10.044780731201172,6.035633563995361
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_quadrato,5,4.0,0.15625,1,7,0.03125,0.0571574905144281,0.0701743045840213,False,cuscino quadrato,many_exemplars,5.754920959472656,5.985236644744873,7.074866771697998,5.993282318115234,4.554288387298584,6.288767337799072,7.427909374237059,5.555996417999268
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_da viaggio,4,4.25,0.125,1,8,0.03125,0.0395956532683571,0.0589767239699546,False,cuscino da viaggio,many_exemplars,5.716235637664795,5.990224838256836,7.555031299591064,6.102941513061523,4.794059753417969,6.509094715118408,8.274864196777344,5.457521915435791
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_duro,6,3.833333333333333,0.1875,3,6,0.0,0.0562179085342456,0.0562179085342456,False,cuscino duro,many_exemplars,5.745898723602295,6.091742992401123,7.562482357025146,6.273526191711426,4.838442325592041,6.552492141723633,8.031035423278809,5.496197700500488
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_ergonomico,4,3.0,0.125,1,4,0.03125,0.0442603990888842,0.0442603990888842,False,cuscino ergonomico,many_exemplars,5.662758827209473,5.884117603302002,7.14897346496582,5.832366466522217,4.346068859100342,6.086265563964844,7.633951187133789,5.335378646850586
cuscino,55,14,FURNISHINGS/FITTINGS,pillow,4,CUSCINO_da cervicale,4,4.75,0.125,3,8,0.0,0.0150898746245662,0.0439245416011454,False,cuscino da cervicale,many_exemplars,5.67879581451416,5.771918773651123,7.061902046203613,6.019185543060303,4.688253402709961,7.098459720611572,7.794713497161865,5.247504711151123
delfino,56,12,ANIMALS,dolphin,6,DELFINO_comune,8,1.625,0.25,1,6,0.21875,0.2247945813937623,0.2218830888663376,False,delfino comune,few_exemplars,6.109479427337647,6.312234401702881,7.717457771301269,6.562286376953125,4.749378204345703,6.827583312988281,9.548128128051758,5.85629940032959
delfino,56,12,ANIMALS,dolphin,6,DELFINO_orca,10,2.6,0.3125,1,5,0.03125,0.2155137979382147,0.1476634305715183,False,orca,few_exemplars,6.063232898712158,6.32056188583374,8.349813461303711,7.265312671661377,4.832250118255615,6.980115413665772,9.26582145690918,5.723332405090332
delfino,56,12,ANIMALS,dolphin,6,DELFINO_rosa,4,1.25,0.125,1,2,0.09375,0.1082674693862785,0.0968830888663376,False,delfino rosa,few_exemplars,6.109449863433838,6.418336391448975,8.363768577575684,6.949448585510254,5.365149974822998,6.917366981506348,8.912439346313477,5.899185657501221
delfino,56,12,ANIMALS,dolphin,6,DELFINO_bianco,4,1.75,0.125,1,2,0.03125,0.0748024081588354,0.0406492665990128,False,delfino bianco,few_exemplars,6.012319087982178,6.270781993865967,7.222061157226562,5.980973720550537,4.799826622009277,6.562400341033936,8.682877540588379,5.735008239746094
divano,57,9,FURNITURE,sofa,1,DIVANO_letto,21,3.190476190476191,0.65625,1,8,0.25,0.5258334440728623,0.3984405246610223,False,divano letto,many_exemplars,6.376596450805664,6.43268346786499,8.535735130310059,7.052148342132568,5.65033769607544,7.387237071990967,8.892899513244629,5.632637977600098
divano,57,9,FURNITURE,sofa,1,DIVANO_a due posti,14,1.928571428571429,0.4375,1,6,0.21875,0.3802567431026299,0.3257009846224855,False,divano a due posti,many_exemplars,6.152892589569092,6.520952224731445,8.432365417480469,6.880067348480225,5.617433547973633,6.930940628051758,9.042924880981444,5.676898002624512
divano,57,9,FURNITURE,sofa,1,DIVANO_ad angolo,9,2.888888888888889,0.28125,1,8,0.09375,0.18877634751504,0.1814011615697828,False,divano ad angolo,many_exemplars,6.360775947570801,6.5306830406188965,8.94642162322998,7.122328758239746,6.087743759155273,7.685751914978027,9.55588722229004,5.963060855865479
divano,57,9,FURNITURE,sofa,1,DIVANO_a tre posti,9,2.666666666666667,0.28125,2,7,0.0,0.1872448089992727,0.1667474227325204,False,divano a tre posti,many_exemplars,6.294439315795898,6.506772041320801,8.63612174987793,7.0634870529174805,5.592517375946045,7.16810941696167,9.279104232788086,5.816842555999756
divano,57,9,FURNITURE,sofa,1,DIVANO_con penisola,11,3.909090909090909,0.34375,1,8,0.03125,0.1935937390073496,0.1592055444010715,False,divano con penisola,many_exemplars,6.375775337219238,6.607810497283936,8.223725318908691,6.835936546325684,5.693184852600098,6.996514320373535,8.60604190826416,5.968753814697266
divano,57,9,FURNITURE,sofa,1,DIVANO_in pelle,10,3.3,0.3125,1,6,0.0625,0.1928025803082894,0.1486357236310256,False,divano in pelle,many_exemplars,6.3037285804748535,6.496633052825928,8.524453163146973,7.353982925415039,5.671891689300537,7.774262428283691,8.556863784790039,5.832185745239258
divano,57,9,FURNITURE,sofa,1,DIVANO_con isola,6,2.0,0.1875,1,5,0.09375,0.1381682724100241,0.1320521431667724,False,divano con isola,many_exemplars,6.323476314544678,6.41147518157959,8.555222511291504,7.101612091064453,5.701786041259766,7.545292854309082,9.477020263671877,6.028604030609131
divano,57,9,FURNITURE,sofa,1,DIVANO_reclinabile,4,5.75,0.125,3,11,0.0,0.0141792410415164,0.0524832157536159,False,divano reclinabile,many_exemplars,6.0952324867248535,6.375258445739746,7.752760887145996,6.577853202819824,5.336130619049072,7.163323879241943,8.42990779876709,5.721895217895508
divano,57,9,FURNITURE,sofa,1,DIVANO_in stoffa,5,4.8,0.15625,2,7,0.0,0.0325966173332796,0.0488274205437205,False,divano in stoffa,many_exemplars,6.284946918487549,6.441903591156006,8.802270889282227,7.130773067474365,5.865756988525391,7.692624092102051,8.869285583496094,5.807429313659668
divano,57,9,FURNITURE,sofa,1,DIVANO_componibile,4,3.5,0.125,1,5,0.03125,0.0389716824271247,0.0455189046021437,False,divano componibile,many_exemplars,6.202404975891113,6.357656478881836,8.394564628601074,7.016903400421143,6.0510125160217285,7.197226524353027,8.854276657104492,5.727014541625977
divano,57,9,FURNITURE,sofa,1,DIVANO_con contenitore,4,6.0,0.125,4,7,0.0,0.0044374964353613,0.0207578413818011,False,divano con contenitore,many_exemplars,6.160358428955078,6.362585067749023,7.634335994720459,6.49675989151001,5.152871131896973,7.094801425933838,8.938605308532715,5.80076265335083
edera,58,16,PLANTS,ivy,11,EDERA_rampicante,10,1.3,0.3125,1,3,0.25,0.2929473387625248,0.263027987909433,False,edera rampicante,few_exemplars,6.597105503082275,6.517551898956299,7.707970142364502,6.5584397315979,5.544303894042969,6.9069108963012695,8.63127613067627,5.846463680267334
edera,58,16,PLANTS,ivy,11,EDERA_velenosa,11,1.454545454545455,0.34375,1,2,0.1875,0.311645875391146,0.2031654443316881,False,edera velenosa,few_exemplars,6.520184516906738,6.532493114471436,8.12977409362793,6.841143608093262,5.463837146759033,7.461616992950439,9.223447799682615,5.849544525146484
edera,58,16,PLANTS,ivy,11,EDERA_comune,4,2.25,0.125,1,4,0.0625,0.0723773102225466,0.0723773102225466,False,edera comune,few_exemplars,6.570566177368164,6.658987045288086,8.227250099182129,6.9168782234191895,5.390890598297119,7.73473310470581,9.369661331176758,6.147453308105469
elefante,59,14,ANIMALS,elephant,12,ELEFANTE_africano,23,1.652173913043478,0.71875,1,4,0.375,0.6737280782362656,0.5077612866689836,False,elefante africano,few_exemplars,5.639256000518799,5.718568325042725,7.233309268951416,6.091982364654541,4.383827209472656,6.763923645019531,8.406777381896973,5.412444591522217
elefante,59,14,ANIMALS,elephant,12,ELEFANTE_indiano,14,1.642857142857143,0.4375,1,3,0.1875,0.3927153930509306,0.2598973821680055,False,elefante indiano,few_exemplars,5.824000358581543,6.036733150482178,7.432414054870605,6.096131324768066,4.5511088371276855,6.682615280151367,8.170251846313477,5.682705402374268
elefante,59,14,ANIMALS,elephant,12,ELEFANTE_asiatico,8,2.25,0.25,1,5,0.0625,0.1770875727638584,0.1458660965103025,False,elefante asiatico,few_exemplars,5.548934459686279,5.753951549530029,6.641541957855225,5.5560078620910645,4.033003330230713,6.659316539764404,7.746930122375488,5.391887664794922
elicottero,60,13,VEHICLES,helicopter,1,ELICOTTERO_militare,9,1.666666666666667,0.28125,1,3,0.15625,0.2383025897236211,0.1823059758188661,False,elicottero militare,few_exemplars,5.899780750274658,6.073231220245361,5.9900736808776855,5.319080829620361,3.818814754486084,6.501341819763184,6.879895687103272,5.415581226348877
elicottero,60,13,VEHICLES,helicopter,1,ELICOTTERO_del pronto soccorso,11,2.636363636363636,0.34375,1,5,0.03125,0.2427066893496256,0.1575583296146138,False,elicottero del pronto soccorso,few_exemplars,5.62676477432251,6.040191173553467,5.941115379333496,5.325216770172119,3.894788980484009,5.3157148361206055,6.395406723022461,5.45054292678833
elicottero,60,13,VEHICLES,helicopter,1,ELICOTTERO_privato,4,1.5,0.125,1,3,0.09375,0.1004942213562091,0.0968830888663376,False,elicottero privato,few_exemplars,5.852495193481445,6.069987773895264,6.415979862213135,5.63447904586792,3.873697280883789,6.326617240905762,7.304051876068115,5.467528343200684
elicottero,60,13,VEHICLES,helicopter,1,ELICOTTERO_da guerra,4,1.75,0.125,1,3,0.0625,0.0837616907424875,0.075527987909433,False,elicottero da guerra,few_exemplars,5.91456413269043,6.183069705963135,6.891492366790772,5.933194637298584,4.102956295013428,6.760951519012451,7.604053020477295,5.386416435241699
elicottero,60,13,VEHICLES,helicopter,1,ELICOTTERO_civile,5,3.0,0.15625,1,5,0.03125,0.0674304229275534,0.0674304229275534,False,elicottero civile,few_exemplars,5.821107864379883,6.085142135620117,6.020224094390869,5.375341415405273,3.981181144714356,6.263019561767578,6.989382743835449,5.4121294021606445
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_giallo,11,1.636363636363636,0.34375,1,3,0.1875,0.3014427530788705,0.2234508748619615,False,evidenziatore giallo,many_exemplars,5.489318370819092,5.718021392822266,7.399984836578369,6.71437406539917,4.593242645263672,5.783281326293945,8.573067665100098,5.319160461425781
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_verde,11,3.090909090909091,0.34375,1,8,0.0625,0.2305448271330154,0.2017794555985841,False,evidenziatore verde,many_exemplars,5.677629470825195,5.8826422691345215,6.894748210906982,6.484503269195557,4.4747395515441895,6.461294174194336,8.469348907470703,5.600707530975342
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_fluorescente,7,1.714285714285714,0.21875,1,4,0.125,0.1774940031802109,0.1571680276388946,False,evidenziatore fluorescente,many_exemplars,5.521455764770508,5.785795211791992,6.065586566925049,5.759969711303711,4.065918445587158,6.100860595703125,7.42806339263916,5.247851371765137
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_stabilo,6,1.5,0.1875,1,3,0.125,0.1571813339559825,0.138027987909433,False,evidenziatore stabilo,many_exemplars,5.8060302734375,5.845992088317871,7.116225719451904,6.576519012451172,4.717278480529785,6.52229118347168,8.070856094360352,5.544153213500977
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_a punta fine,8,3.5,0.25,1,6,0.09375,0.1366436769321075,0.1196340523469788,False,evidenziatore a punta fine,many_exemplars,5.703602313995361,5.992597579956055,7.032354831695557,6.596336364746094,4.960235118865967,6.490185260772705,8.515966415405273,5.452306270599365
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_pastello,6,2.833333333333333,0.1875,1,6,0.0625,0.1100513612763618,0.1100513612763618,False,evidenziatore pastello,many_exemplars,5.717890739440918,6.005915641784668,7.189233779907227,6.54695463180542,4.829720497131348,6.507330417633057,8.913139343261719,5.624058723449707
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_a punta larga,8,3.75,0.25,2,7,0.0,0.1174129439613277,0.1059357771505107,False,evidenziatore a punta larga,many_exemplars,5.577540397644043,5.787389755249023,6.721924304962158,6.367614269256592,4.775925159454346,6.34420919418335,8.583138465881348,5.413379192352295
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_blu,6,3.0,0.1875,2,6,0.0,0.087223370700394,0.087223370700394,False,evidenziatore blu,many_exemplars,5.719793796539307,5.898788928985596,6.795211791992188,6.532474994659424,4.525651454925537,6.383115768432617,8.646592140197754,5.570657253265381
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_ricaricabile,5,3.4,0.15625,1,7,0.03125,0.0619267482661008,0.077935497025173,False,evidenziatore ricaricabile,many_exemplars,5.47707986831665,5.78157377243042,6.384185314178467,6.353808879852295,4.270327091217041,5.738302707672119,8.46496295928955,5.373922348022461
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_rosa,4,3.25,0.125,1,4,0.03125,0.0406492665990128,0.0406492665990128,False,evidenziatore rosa,many_exemplars,5.694512844085693,5.955759048461914,7.153188705444336,6.835470199584961,4.825410842895508,6.531887054443359,8.927095413208008,5.604643821716309
evidenziatore,61,6,STATIONERY,marker,7,EVIDENZIATORE_arancione,4,5.0,0.125,3,7,0.0,0.0099693506121278,0.0311390009650342,False,evidenziatore arancione,many_exemplars,5.54660701751709,5.785239219665527,6.617400646209717,6.375266075134277,4.4596943855285645,5.876040458679199,8.842674255371094,5.349444389343262
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_con cappuccio,30,2.066666666666667,0.9375,1,7,0.5,0.867693617450819,0.7102361638281329,False,felpa con cappuccio,medium_exemplars,5.81060791015625,6.064998626708984,7.792619228363037,6.579335689544678,5.77092170715332,7.180384159088135,8.197888374328613,5.322913646697998
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_con cerniera,20,2.3,0.625,1,7,0.1875,0.5414894994232491,0.4258436043161226,False,felpa con cerniera,medium_exemplars,6.026928901672363,6.343776226043701,8.57575798034668,7.074585914611816,6.214686870574951,6.961392402648926,8.96031665802002,5.513339996337891
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_senza cappuccio,10,3.2,0.3125,2,5,0.0,0.1858221548064694,0.1075299001555417,False,felpa senza cappuccio,medium_exemplars,5.495467662811279,5.944684028625488,7.235292434692383,6.379432201385498,5.398662567138672,6.848657131195068,8.412935256958008,5.304309844970703
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_girocollo,5,2.4,0.15625,1,4,0.0625,0.0912203428860235,0.0832836471189537,False,felpa girocollo,medium_exemplars,5.5865254402160645,6.169483661651611,8.252824783325195,7.155123710632324,6.151097774505615,7.91892671585083,8.967936515808105,5.532323837280273
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_di pile,5,4.0,0.15625,2,6,0.0,0.0379434272870465,0.0481392971712787,False,felpa di pile,medium_exemplars,5.949344158172607,6.392098903656006,8.884895324707031,7.662370204925537,6.261975765228272,7.4555206298828125,10.001365661621094,5.680568218231201
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_invernale,5,4.0,0.15625,2,6,0.0,0.0379434272870465,0.0481392971712787,False,felpa invernale,medium_exemplars,5.732703685760498,6.113540649414063,8.25662612915039,7.078672885894775,5.901852607727051,7.1528801918029785,9.579917907714844,5.5288920402526855
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_senza cerniera,4,5.5,0.125,3,8,0.0,0.010337357307265,0.0353443550676552,False,felpa senza cerniera,medium_exemplars,5.651157379150391,6.193856716156006,8.038986206054688,6.538994312286377,5.774319171905518,6.740005970001221,9.215795516967772,5.412460803985596
felpa,62,3,CLOTHES,sweatshirt,4,FELPA_leggera,5,3.2,0.15625,2,4,0.0,0.0485101409722143,0.0342720898313718,False,felpa leggera,medium_exemplars,5.753671646118164,6.101275444030762,8.199170112609863,6.798491477966309,5.895442008972168,7.803224563598633,9.736058235168455,5.537405014038086
ficus,63,5,PLANTS,rubber plant,4,FICUS_benjamin,5,1.0,0.15625,1,1,0.15625,0.15625,0.15625,False,ficus benjamin,few_exemplars,6.340956687927246,6.380478858947754,8.891858100891113,7.432074546813965,5.368893623352051,7.625809192657471,9.736419677734377,5.924224853515625
finestra,64,10,HOUSING BUILDINGS,window,9,FINESTRA_a una anta,12,2.333333333333333,0.375,1,4,0.125,0.2913658035358974,0.1872780019300684,False,finestra a una anta,many_exemplars,6.243265151977539,6.4295735359191895,9.191064834594728,7.609996795654297,6.072934150695801,8.658770561218262,10.696632385253906,6.063107013702393
finestra,64,10,HOUSING BUILDINGS,window,9,FINESTRA_porta,9,2.333333333333333,0.28125,1,5,0.0625,0.2013310241899029,0.1557609955533979,False,portafinestra,many_exemplars,6.106786251068115,6.198311805725098,8.835189819335938,6.803983688354492,5.665440082550049,7.58160924911499,9.474300384521484,5.6827712059021
finestra,64,10,HOUSING BUILDINGS,window,9,FINESTRA_a battente,6,2.166666666666667,0.1875,1,6,0.09375,0.1363383167105205,0.1363383167105205,False,finestra a battente,many_exemplars,6.116678714752197,6.325954914093018,8.687254905700684,7.112173557281494,5.552289009094238,8.000904083251953,8.834442138671875,5.668776988983154
finestra,64,10,HOUSING BUILDINGS,window,9,FINESTRA_a due ante,7,2.428571428571428,0.21875,1,4,0.0625,0.1372468592704886,0.1003832223212433,False,finestra a due ante,many_exemplars,6.203939914703369,6.321802139282227,8.629545211791992,6.866023063659668,5.617345333099365,8.333773612976074,8.782319068908691,5.595659255981445
finestra,64,10,HOUSING BUILDINGS,window,9,FINESTRA_finestrino,6,3.0,0.1875,1,5,0.0625,0.0956404241659671,0.0866638036452391,False,finestrino,many_exemplars,6.389288902282715,6.456066131591797,8.747424125671387,6.879635810852051,5.465479373931885,8.629279136657715,9.20168113708496,6.020895481109619
finestra,64,10,HOUSING BUILDINGS,window,9,FINESTRA_a ribalta,4,3.75,0.125,1,8,0.0625,0.0641014319121481,0.0740289063387637,False,finestra a ribalta,many_exemplars,6.030741691589356,6.146766662597656,7.549705028533935,6.3193230628967285,4.95923376083374,8.576033592224121,8.709671020507812,5.62111759185791
finestra,64,10,HOUSING BUILDINGS,window,9,FINESTRA_scorrevole,6,3.166666666666667,0.1875,1,5,0.03125,0.0841180380880585,0.0729983307954565,False,finestra scorrevole,many_exemplars,5.980207443237305,6.26870584487915,7.345588684082031,6.395309448242188,4.708117485046387,7.599015235900879,8.419014930725098,5.623263359069824
