concept	n_concept	n_concept_list	category	concept_eng	list	exemplar	count	avg_rank_order	dominance	min_rank	max_rank	first_occur	availability_montefinese	availability	outliers	exemplar_string
FORMAGGIO	69	8	FOODS	cheese	10	FORMAGGIO_ricotta	7	7.571428571428571	0.21875	3	12	0.0	0.03542114352385552	0.06978474697324205	False	ricotta
FORMAGGIO	69	8	FOODS	cheese	10	FORMAGGIO_spalmabile	6	6.5	0.1875	3	17	0.0	0.04359268144002048	0.1024675243033272	False	formaggio spalmabile
FORMAGGIO	69	8	FOODS	cheese	10	FORMAGGIO_stagionato	12	4.666666666666667	0.375	1	17	0.0625	0.2321804180056709	0.2591173943268241	False	formaggio stagionato
FORMAGGIO	69	8	FOODS	cheese	10	FORMAGGIO_stracchino	4	8.75	0.125	4	12	0.0	0.003239170694306512	0.03044851361277461	False	stracchino
FORMAGGIO	69	8	FOODS	cheese	10	FORMAGGIO_taleggio	5	5.8	0.15625	2	8	0.0	0.02325995029497529	0.04273100165194406	False	taleggio
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_a colori	16	2.0	0.5	1	4	0.1875	0.4337944176795793	0.2943594367627643	False	fotografia a colori
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_analogica	10	2.5	0.3125	1	9	0.125	0.2403736106758911	0.2350909565374656	False	fotografia analogica
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_artistica	5	6.6	0.15625	1	11	0.03125	0.03578872177006297	0.05966168324918735	False	fotografia artistica
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_di matrimonio	4	7.25	0.125	4	14	0.0	0.005266228232194236	0.04981450704965552	False	fotografia di matrimonio
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_digitale	18	2.555555555555556	0.5625	1	8	0.1875	0.4686150159475979	0.3873874982549773	False	fotografia digitale
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_in bianco e nero	23	2.304347826086957	0.71875	1	5	0.25	0.6322209513566688	0.4204914794116358	False	fotografia in bianco e nero
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_macro	4	5.5	0.125	4	6	0.0	0.005161592371290096	0.01726109638213024	False	fotografia macro
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_naturalistica	4	3.5	0.125	2	8	0.0	0.04369833537653407	0.07062854211151869	False	fotografia naturalistica
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_paesaggistica	7	5.142857142857143	0.21875	2	9	0.0	0.06164150002095833	0.0802355130606349	False	fotografia paesaggistica
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_panoramica	5	4.4	0.15625	3	7	0.0	0.02948284595724614	0.04880714803819906	False	fotografia panoramica
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_polaroid	8	2.75	0.25	1	5	0.0625	0.1566842390373547	0.1237250301193008	False	polaroid
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_pubblicitaria	4	7.5	0.125	3	12	0.0	0.01350203616844424	0.04740633630035261	False	fotografia pubblicitaria
FOTOGRAFIA	70	15	FURNISHINGS/FITTINGS	photography	5	FOTOGRAFIA_ritratto	9	4.333333333333333	0.28125	1	8	0.03125	0.1241896629249949	0.1129382267094674	False	ritratto
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_albicocca	11	12.27272727272727	0.34375	6	20	0.0	0.04281070805180505	0.1033592607148076	False	albicocca
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_ananas	16	8.6875	0.5	3	15	0.0	0.1874791507820964	0.1772097297212686	False	ananas
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_anguria	11	6.636363636363637	0.34375	1	13	0.03125	0.1193920101876039	0.1379571036021561	False	anguria
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_arancia	18	6.055555555555555	0.5625	1	16	0.0625	0.31875704443147	0.2997514030030313	False	arancia
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_avocado	5	7.8	0.15625	4	14	0.0	0.008898916799240503	0.05428241039794517	False	avocado
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_banana	22	4.772727272727272	0.6875	1	15	0.09375	0.4951541264342557	0.4393589114607374	False	banana
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_ciliegia	12	6.333333333333333	0.375	1	12	0.03125	0.1559509555149201	0.1559509555149201	False	ciliegia
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_cocco	7	9.714285714285714	0.21875	4	16	0.0	0.02132282517180351	0.06973038655990248	False	cocco
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_fragola	18	8.277777777777779	0.5625	1	20	0.03125	0.2508428120098092	0.2690546486111452	False	fragola
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_kiwi	12	8.0	0.375	4	15	0.0	0.1168498953510729	0.1443440276780211	False	kiwi
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_lampone	9	12.22222222222222	0.28125	5	22	0.0	0.03123565669090687	0.1005708763149274	False	lampone
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_limone	9	9.444444444444445	0.28125	1	16	0.03125	0.07142271217975543	0.1089006646020847	False	limone
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_litchi	5	10.2	0.15625	6	16	0.0	0.002993391226617673	0.04375159604841806	False	litchi
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_mandarino	12	8.75	0.375	5	15	0.0	0.09362210811525902	0.121830956733185	False	mandarino
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_mango	10	14.0	0.3125	8	18	0.0	0.01548556638709768	0.05867662276569205	False	mango
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_mela	21	1.857142857142857	0.65625	1	4	0.28125	0.5976849303384049	0.4129822599951232	False	mela
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_melograno	5	13.0	0.15625	8	19	0.0	0.0007246333097694964	0.03750393503567442	False	melograno
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_melone	11	9.909090909090908	0.34375	5	17	0.0	0.06761125586826368	0.1146745920631906	False	melone
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_mirtillo	8	13.375	0.25	6	21	0.0	0.01148974276295322	0.07020413428398666	False	mirtillo
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_mora	5	15.4	0.15625	7	22	0.0	0.001308442432270146	0.04069359123359867	False	mora
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_noce	4	14.25	0.125	11	23	0.0	3.605919449773774e-05	0.03499873764608698	False	noce
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_papaya	5	11.8	0.15625	5	17	0.0	0.003491831444400129	0.04035711421967943	False	papaya
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_pera	20	3.65	0.625	1	7	0.03125	0.4644095544186674	0.2789089313463912	False	pera
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_pesca	14	8.714285714285714	0.4375	3	21	0.0	0.1461295295483171	0.2048809865938099	False	pesca
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_pomodoro	5	9.8	0.15625	7	17	0.0	0.00242579249472396	0.04906799503817342	False	pomodoro
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_pompelmo	4	8.5	0.125	2	18	0.0	0.01768211986686746	0.06050100073202938	False	pompelmo
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_ribes	6	14.66666666666667	0.1875	7	23	0.0	0.002326219544701929	0.05084261898499418	False	ribes
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_secca	5	4.0	0.15625	1	10	0.09375	0.09491880791537566	0.1036273102225467	False	frutta secca
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_susina	4	16.25	0.125	9	21	0.0	6.81469588499462e-05	0.02509802244641422	False	susina
FRUTTA	71	6	FOODS	fruit	11	FRUTTA_uva	11	10.81818181818182	0.34375	1	23	0.03125	0.08628523846711034	0.1532826411235734	False	uva
FURGONE	72	3	VEHICLES	van	5	FURGONE_camperizzato	9	2.666666666666667	0.28125	1	7	0.125	0.1990736289230264	0.1852118010636614	False	furgone camperizzato
FURGONE	72	3	VEHICLES	van	5	FURGONE_van	4	1.25	0.125	1	2	0.09375	0.1082674693862785	0.09688308886633762	False	van
GALLO	73	8	ANIMALS	cock	12	GALLO_cedrone	17	1.058823529411765	0.53125	1	2	0.5	0.5270657577205459	0.5031330888663376	False	gallo cedrone
GALLO	73	8	ANIMALS	cock	12	GALLO_nero	5	2.0	0.15625	1	3	0.03125	0.09389848049374752	0.06406778599562386	False	gallo nero
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_corta	7	2.571428571428572	0.21875	1	4	0.0625	0.1347838012664017	0.1009342053715698	False	gamba corta
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_del tavolo	15	2.0	0.46875	1	6	0.1875	0.4053344772184854	0.3339062124666684	False	gamba del tavolo
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_della sedia	7	2.0	0.21875	1	3	0.0625	0.1554335949782302	0.09845087486196148	False	gamba della sedia
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_destra	6	1.5	0.1875	1	3	0.125	0.1571813339559825	0.138027987909433	False	gamba destra
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_di legno	8	2.25	0.25	1	5	0.09375	0.1795384215649285	0.1518419412529632	False	gamba di legno
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_lunga	7	2.428571428571428	0.21875	1	5	0.0625	0.1408782642658815	0.1205919412529632	False	gamba lunga
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_sinistra	6	2.166666666666667	0.1875	1	4	0.03125	0.1180222854714831	0.09245296641145156	False	gamba sinistra
GAMBA	74	11	BODY PARTS	leg	2	GAMBA_umana	10	1.9	0.3125	1	3	0.15625	0.2554312823914162	0.1786772545084459	False	gamba umana
GATTO	75	3	ANIMALS	cat	6	GATTO_a pelo lungo	4	4.0	0.125	2	7	0.0	0.02470889947584496	0.04884500936426927	False	gatto a pelo lungo
GATTO	75	3	ANIMALS	cat	6	GATTO_abissino	4	4.75	0.125	3	8	0.0	0.01315632630658291	0.04265419273966202	False	gatto abissino
GATTO	75	3	ANIMALS	cat	6	GATTO_birmano	5	6.8	0.15625	3	11	0.0	0.01374146757610863	0.04847926139775925	False	gatto birmano
GATTO	75	3	ANIMALS	cat	6	GATTO_maine coon	7	4.571428571428571	0.21875	1	9	0.03125	0.08977868366014218	0.1041519567972555	False	maine coon
GATTO	75	3	ANIMALS	cat	6	GATTO_persiano	19	2.157894736842105	0.59375	1	5	0.25	0.5181606310388445	0.3741866093753949	False	gatto persiano
GATTO	75	3	ANIMALS	cat	6	GATTO_ragdoll	4	6.75	0.125	5	11	0.0	0.003601807717997273	0.03793542797721517	False	ragdoll
GATTO	75	3	ANIMALS	cat	6	GATTO_randagio	4	3.75	0.125	2	6	0.0	0.03116661130199061	0.04755136127636176	False	gatto randagio
GATTO	75	3	ANIMALS	cat	6	GATTO_rosso	4	2.75	0.125	2	4	0.0	0.03891224899510364	0.03891224899510364	False	gatto rosso
GATTO	75	3	ANIMALS	cat	6	GATTO_siamese	23	2.565217391304348	0.71875	1	8	0.28125	0.6202178050896737	0.4927093536331405	False	gatto siamese
GATTO	75	3	ANIMALS	cat	6	GATTO_sphynx	9	4.333333333333333	0.28125	1	6	0.03125	0.1250520931165934	0.08878856377029165	False	sphynx
GERANIO	76	14	PLANTS	geranium	10	GERANIO_bianco	7	3.0	0.21875	1	6	0.03125	0.1210071115541913	0.1109826952323443	False	geranio bianco
GERANIO	76	14	PLANTS	geranium	10	GERANIO_edera	5	1.2	0.15625	1	2	0.125	0.1425845271502174	0.1281330888663376	False	edera
GERANIO	76	14	PLANTS	geranium	10	GERANIO_giallo	5	3.0	0.15625	2	5	0.0	0.06145457818489279	0.06145457818489279	False	geranio giallo
GERANIO	76	14	PLANTS	geranium	10	GERANIO_rosa	8	2.0	0.25	1	3	0.09375	0.1873404217236933	0.1229390646852037	False	geranio rosa
GERANIO	76	14	PLANTS	geranium	10	GERANIO_rosso	9	1.222222222222222	0.28125	1	2	0.21875	0.2656335354231864	0.2250161777326752	False	geranio rosso
GERANIO	76	14	PLANTS	geranium	10	GERANIO_viola	5	2.6	0.15625	1	4	0.03125	0.07419223310431128	0.06238900096503422	False	geranio viola
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_a vento	13	2.769230769230769	0.40625	1	8	0.21875	0.3160149363744593	0.2849886569551417	False	giacca a vento
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_blazer	7	2.142857142857143	0.21875	1	8	0.15625	0.179685020530765	0.181881573281398	False	blazer
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_cappotto	6	2.0	0.1875	1	3	0.0625	0.126862667911965	0.08855597581886607	False	cappotto
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_da smoking	6	2.166666666666667	0.1875	1	3	0.03125	0.1153402818340564	0.06720087486196148	False	giacca da smoking
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_di jeans	11	4.090909090909091	0.34375	1	9	0.03125	0.1899668443955534	0.1690207327119442	False	giacca di jeans
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_di pelle	13	3.153846153846154	0.40625	1	7	0.15625	0.2924906343533751	0.2398654153246964	False	giacca di pelle
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_di velluto	4	4.0	0.125	3	6	0.0	0.01729769941373989	0.03590235871723715	False	giacca di velluto
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_doppiopetto	5	3.8	0.15625	3	5	0.0	0.0340587026883346	0.0340587026883346	False	giacca doppiopetto
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_elegante	5	2.8	0.15625	1	5	0.03125	0.07512005103467544	0.07512005103467544	False	giacca elegante
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_monopetto	5	4.0	0.15625	2	5	0.0	0.03498652061869875	0.03498652061869875	False	giacca monopetto
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_pesante	6	4.0	0.1875	2	7	0.0	0.05774469106657346	0.0686348074504601	False	giacca pesante
GIACCA	77	3	CLOTHES	jacket	9	GIACCA_sportiva	5	5.6	0.15625	1	8	0.03125	0.0372625572354128	0.05195657659886365	False	giacca sportiva
GILET	78	2	CLOTHES	waistcoat	10	GILET_di jeans	4	1.75	0.125	1	2	0.03125	0.07480240815883546	0.04064926659901285	False	gilet di jeans
GILET	78	2	CLOTHES	waistcoat	10	GILET_di lana	4	1.5	0.125	1	2	0.0625	0.09153493877255696	0.06876617773267524	False	gilet di lana
GILET	78	2	CLOTHES	waistcoat	10	GILET_doppiopetto	12	2.75	0.375	1	8	0.09375	0.2825865675694587	0.2524236184369505	False	doppiopetto
GILET	78	2	CLOTHES	waistcoat	10	GILET_elegante	5	1.8	0.15625	1	3	0.0625	0.1075639533435302	0.08542288695252845	False	gilet elegante
GILET	78	2	CLOTHES	waistcoat	10	GILET_monopetto	10	2.3	0.3125	1	7	0.1875	0.2513575983830871	0.2378289576094836	False	monopetto
GILET	78	2	CLOTHES	waistcoat	10	GILET_smanicato	5	2.8	0.15625	1	4	0.03125	0.06986524192911894	0.05877786847516278	False	gilet smanicato
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_carte	7	2.142857142857143	0.21875	1	6	0.09375	0.1622454208117038	0.1560659306326119	False	carte
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_carte da uno	5	4.4	0.15625	2	9	0.0	0.04418417090169522	0.07310232015737457	False	carte da uno
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_cluedo	10	4.4	0.3125	1	13	0.03125	0.1660043989728457	0.1883688138028498	False	cluedo
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_dama	4	5.75	0.125	3	8	0.0	0.008659773135376957	0.03207852941901457	False	dama
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_dixit	5	4.6	0.15625	2	7	0.0	0.03336757055595806	0.05029109628341344	False	dixit
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_fantasy	4	6.0	0.125	1	11	0.03125	0.03807664365562127	0.05907374735427032	False	fantasy
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_gioco dell'oca	10	5.9	0.3125	1	13	0.0625	0.1333552881387055	0.1548515897000345	False	gioco dell' oca
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_monopoly	22	3.0	0.6875	1	14	0.25	0.5764503660208911	0.5322299852483777	False	monopoly
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_risiko	19	3.789473684210526	0.59375	1	15	0.09375	0.4409144849101719	0.411217641494206	False	risiko
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_scacchi	6	4.166666666666667	0.1875	1	7	0.03125	0.06453833622770225	0.07328712094483746	False	scacchi
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_taboo	5	3.0	0.15625	2	4	0.0	0.05283713214740669	0.03788322232124327	False	taboo
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_tombola	4	6.25	0.125	5	8	0.0	0.003371056473617382	0.02427652926024987	False	tombola
GIOCO DA TAVOLA	79	8	HOBBIES	game table	4	GIOCO DA TAVOLA_trivial pursuit	4	4.75	0.125	1	8	0.03125	0.0352051839190204	0.05208931338116667	False	trivial pursuit
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_di gossip	6	3.0	0.1875	2	5	0.0	0.08446143614912405	0.0713494772279882	False	giornale di gossip
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_di moda	4	3.25	0.125	1	6	0.03125	0.04541461054740227	0.05929052893411976	False	giornale di moda
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_mensile	10	3.9	0.3125	2	7	0.0	0.1614025992246324	0.121414767475113	False	giornale mensile
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_periodico	6	3.333333333333333	0.1875	1	6	0.03125	0.08228808238855491	0.08228808238855491	False	giornale periodico
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_quotidiano	17	1.058823529411765	0.53125	1	2	0.5	0.5270657577205459	0.5031330888663376	False	giornale quotidiano
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_rivista	9	2.666666666666667	0.28125	1	5	0.03125	0.183271821014658	0.130078903421301	False	rivista
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_settimanale	14	2.785714285714286	0.4375	2	5	0.0	0.3238736546543823	0.1803028277579766	False	giornale settimanale
GIORNALE	80	13	HOBBIES	newspaper	8	GIORNALE_sportivo	11	2.909090909090909	0.34375	1	8	0.125	0.2436018467295636	0.2197766301807254	False	giornale sportivo
GIRAFFA	81	9	ANIMALS	giraffe	11	GIRAFFA_africana	4	1.0	0.125	1	1	0.125	0.125	0.125	False	giraffa africana
GIRAFFA	81	9	ANIMALS	giraffe	11	GIRAFFA_reticolata	5	2.4	0.15625	1	5	0.0625	0.0931125150596504	0.0931125150596504	False	giraffa reticolata
GIRASOLE	82	2	PLANTS	sunflower	12	GIRASOLE_giallo	8	1.125	0.25	1	2	0.21875	0.2412484844150604	0.2218830888663376	False	girasole giallo
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_antiproiettile	4	2.75	0.125	1	6	0.0625	0.06992038919119321	0.07808680890022869	False	giubotto antiproiettile
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_bomber	10	2.3	0.3125	1	6	0.15625	0.2411674512795232	0.2118799726393286	False	bomber
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_chiodo	5	2.4	0.15625	2	4	0.0	0.07590601646877254	0.06120296641145156	False	chiodo
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_corto	4	3.25	0.125	2	4	0.0	0.02752786847516277	0.02752786847516277	False	giubotto corto
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_di pelle	8	1.75	0.25	1	4	0.125	0.2041570963662479	0.1716854970251731	False	giubotto di pelle
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_giacca a vento	5	3.6	0.15625	1	8	0.0625	0.0760862199142241	0.0902267239699546	False	giacca a vento
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_gilet	8	3.75	0.25	1	8	0.03125	0.119725963396856	0.119725963396856	False	gilet
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_imbottito	6	2.5	0.1875	1	4	0.0625	0.1104049935222173	0.09002786847516278	False	giubotto imbottito
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_impermeabile	6	3.333333333333333	0.1875	1	6	0.03125	0.08398118742205248	0.08398118742205248	False	giubotto impermeabile
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_invernale	5	3.8	0.15625	1	6	0.03125	0.05160890013682916	0.05966168324918735	False	giubotto invernale
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_lungo	6	5.0	0.1875	3	10	0.0	0.04319294809209807	0.07762701074161811	False	giubotto lungo
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_piumino	10	3.4	0.3125	1	9	0.0625	0.1936718598824565	0.1850600038263669	False	piumino
GIUBOTTO	83	15	CLOTHES	vest	9	GIUBOTTO_smanicato	6	3.0	0.1875	1	6	0.0625	0.09840235871723715	0.09840235871723715	False	giubotto smanicato
GOMMA	84	13	STATIONERY	rubber	10	GOMMA_da cancellare	24	2.041666666666667	0.75	1	3	0.15625	0.6773522172792302	0.3036822207582661	False	gomma da cancellare
GOMMA	84	13	STATIONERY	rubber	10	GOMMA_da masticare	25	1.32	0.78125	1	2	0.53125	0.758403859839077	0.556314710930701	False	gomma da masticare
GOMMA	84	13	STATIONERY	rubber	10	GOMMA_pane	6	2.5	0.1875	1	4	0.0625	0.1104049935222173	0.09002786847516278	False	gomma pane
GOMMA	84	13	STATIONERY	rubber	10	GOMMA_piuma	4	3.25	0.125	1	5	0.03125	0.04258281491699616	0.04984589577733611	False	gommapiuma
GOMMA	84	13	STATIONERY	rubber	10	GOMMA_pneumatico	13	2.846153846153846	0.40625	2	4	0.0	0.287463670859921	0.1115456047712526	False	pneumatico
GONNA	85	14	CLOTHES	skirt	5	GONNA_a balze	5	5.4	0.15625	1	9	0.03125	0.03988708323123055	0.06056431915572894	False	gonna a balze
GONNA	85	14	CLOTHES	skirt	5	GONNA_a campana	4	5.5	0.125	3	7	0.0	0.008410676893197175	0.02684408746467716	False	gonna a campana
GONNA	85	14	CLOTHES	skirt	5	GONNA_a pieghe	4	6.0	0.125	5	9	0.0	0.004434305888646511	0.03281778599562386	False	gonna a pieghe
GONNA	85	14	CLOTHES	skirt	5	GONNA_a ruota	5	4.8	0.15625	1	8	0.03125	0.04582827105103872	0.06332852941901457	False	gonna a ruota
GONNA	85	14	CLOTHES	skirt	5	GONNA_a tubino	8	6.0	0.25	2	11	0.0	0.07054092867670547	0.09617265572167746	False	gonna a tubino
GONNA	85	14	CLOTHES	skirt	5	GONNA_al ginocchio	7	3.428571428571428	0.21875	2	5	0.0	0.09354549200888929	0.064900765813577	False	gonna al ginocchio
GONNA	85	14	CLOTHES	skirt	5	GONNA_con spacco	7	4.857142857142857	0.21875	3	7	0.0	0.05699745631355228	0.05699745631355228	False	gonna con spacco
GONNA	85	14	CLOTHES	skirt	5	GONNA_corta	9	2.0	0.28125	1	3	0.0625	0.2148778928584006	0.1182406729481523	False	gonna corta
GONNA	85	14	CLOTHES	skirt	5	GONNA_di jeans	9	5.222222222222222	0.28125	2	12	0.0	0.1084434570216746	0.1351026662885808	False	gonna di jeans
GONNA	85	14	CLOTHES	skirt	5	GONNA_di pelle	6	4.666666666666667	0.1875	3	11	0.0	0.05339893953492778	0.0936644349492404	False	gonna di pelle
GONNA	85	14	CLOTHES	skirt	5	GONNA_kilt	5	10.0	0.15625	5	13	0.0	0.003686952101233983	0.03309577634306585	False	kilt
GONNA	85	14	CLOTHES	skirt	5	GONNA_lunga	25	1.92	0.78125	1	6	0.28125	0.7187322056791671	0.558475616033108	False	gonna lunga
GONNA	85	14	CLOTHES	skirt	5	GONNA_midi	5	3.4	0.15625	2	7	0.0	0.0593135404553698	0.07692664411510629	False	gonna midi
GONNA	85	14	CLOTHES	skirt	5	GONNA_mini	28	1.75	0.875	1	4	0.53125	0.824069899069396	0.625696029568963	False	minigonna
GONNA	85	14	CLOTHES	skirt	5	GONNA_tutù	4	4.5	0.125	3	7	0.0	0.01525806727388739	0.03891224899510364	False	tutù
GRAFFETTA	86	7	STATIONERY	clip	12	GRAFFETTA_di metallo	11	1.090909090909091	0.34375	1	2	0.3125	0.3373291750782292	0.3156330888663376	False	graffetta di metallo
GRAFFETTA	86	7	STATIONERY	clip	12	GRAFFETTA_di plastica	5	1.4	0.15625	1	2	0.09375	0.1289190543004347	0.1000161777326752	False	graffetta di plastica
GRAFFETTA	86	7	STATIONERY	clip	12	GRAFFETTA_fermacarte	7	2.0	0.21875	1	4	0.09375	0.1607614725664894	0.1326622489951036	False	fermacarte
GRAFFETTA	86	7	STATIONERY	clip	12	GRAFFETTA_grande	4	2.5	0.125	1	4	0.03125	0.05564477960882516	0.05564477960882516	False	graffetta grande
GRAFFETTA	86	7	STATIONERY	clip	12	GRAFFETTA_per spillatrice	4	2.0	0.125	1	4	0.0625	0.0801505582526161	0.0801505582526161	False	graffetta per spillatrice
GRAFFETTA	86	7	STATIONERY	clip	12	GRAFFETTA_per tessuti	5	2.8	0.15625	2	4	0.0	0.06052676025452863	0.0456564703513127	False	graffetta per tessuti
GRAFFETTA	86	7	STATIONERY	clip	12	GRAFFETTA_piccola	4	3.5	0.125	2	6	0.0	0.03284419547387874	0.05045014649363788	False	graffetta piccola
GUANTI	87	2	CLOTHES	gloves	6	GUANTI_antitaglio	5	3.0	0.15625	1	5	0.0625	0.07866107677577065	0.07866107677577065	False	guanti antitaglio
GUANTI	87	2	CLOTHES	gloves	6	GUANTI_da boxe	5	6.2	0.15625	2	10	0.0	0.02487947493828717	0.0538207762471367	False	guanti da boxe
GUANTI	87	2	CLOTHES	gloves	6	GUANTI_da cucina	4	3.25	0.125	1	5	0.03125	0.04258281491699616	0.04984589577733611	False	guanti da cucina
GUANTI	87	2	CLOTHES	gloves	6	GUANTI_da giardinaggio	8	3.5	0.25	2	5	0.0	0.1192720175532337	0.07572348278703656	False	guanti da giardinaggio
