category	concept_eng	concept	concept_exemplar	exemplar	length	freq_ass	freq_rel	outlier
FOODS	vegetable	VERDURA	VERDURA_rapa	rapa	1	15928	1.1	no
FOODS	vegetable	VERDURA	VERDURA_rapa	verdura rapa	2	0	0	no
FOODS	vegetable	VERDURA	VERDURA_ravanello	ravanello	1	3769	0.26	no
FOODS	vegetable	VERDURA	VERDURA_ravanello	verdura ravanello	2	0	0	no
FOODS	vegetable	VERDURA	VERDURA_rucola	rucola	1	18532	1.28	no
FOODS	vegetable	VERDURA	VERDURA_rucola	verdura rucola	2	0	0	no
FOODS	vegetable	VERDURA	VERDURA_spinaci	spinaci	1	30817	2.12	no
FOODS	vegetable	VERDURA	VERDURA_spinaci	verdura spinaci	2	1	0	no
FOODS	vegetable	VERDURA	VERDURA_verza	verza	1	11609	0.8	no
FOODS	vegetable	VERDURA	VERDURA_verza	verdura verza	2	0	0	no
FOODS	vegetable	VERDURA	VERDURA_zucca	zucca	1	37742	2.6	no
FOODS	vegetable	VERDURA	VERDURA_zucca	verdura zucca	2	2	0	no
FOODS	vegetable	VERDURA	VERDURA_zucchina	zucchina	1	9555	0.66	no
FOODS	vegetable	VERDURA	VERDURA_zucchina	verdura zucchina	2	0	0	no
FURNITURE	closet	ARMADIO	ARMADIO_cabina	cabina	1	37446	2.58	yes
FURNITURE	closet	ARMADIO	ARMADIO_cabina	cabina armadio	2	17917	1.23	no
FURNITURE	closet	ARMADIO	ARMADIO_guardaroba	guardaroba	1	39497	2.72	no
FURNITURE	closet	ARMADIO	ARMADIO_guardaroba	armadio guardaroba	2	600	0.04	no
FURNITURE	closet	ARMADIO	ARMADIO_scorrevole	armadio scorrevole	2	316	0.02	no
FURNISHINGS/FITTINGS	candelabrum	CANDELABRO	CANDELABRO_ebraico	candelabro ebraico	2	156	0.01	no
FURNISHINGS/FITTINGS	candelabrum	CANDELABRO	CANDELABRO_elettrico	candelabro elettrico	2	8	0	no
HOBBIES	CD	CD	CD_-r	cd-r	1	501	0.03	no
HOBBIES	CD	CD	CD_-rom	cd-rom	1	6663	0.46	no
HOBBIES	CD	CD	CD_-rw	cd-rw	1	80	0.01	no
HOBBIES	CD	CD	CD_audio	audio	1	33464	2.31	yes
HOBBIES	CD	CD	CD_audio	cd audio	2	1745	0.12	no
HOBBIES	CD	CD	CD_masterizzato	cd masterizzato	2	122	0.01	no
HOBBIES	CD	CD	CD_musicale	cd musicale	2	731	0.05	no
HOBBIES	CD	CD	CD_musicali	cd musicali	2	1420	0.1	yes
HOBBIES	CD	CD	CD_riscrivibile	cd riscrivibile	2	30	0	no
HOBBIES	CD	CD	CD_vergine	cd vergine	2	83	0.01	no
HOBBIES	CD	CD	CD_video	cd video	2	26	0	no
FURNITURE	bedside table	COMODINO	COMODINO_alto	comodino alto	2	12	0	no
FURNITURE	bedside table	COMODINO	COMODINO_basso	comodino basso	2	9	0	no
FURNITURE	bedside table	COMODINO	COMODINO_cilindrico	comodino cilindrico	2	7	0	no
FURNITURE	bedside table	COMODINO	COMODINO_cubico	comodino cubico	2	1	0	no
FURNITURE	bedside table	COMODINO	COMODINO_quadrato	comodino quadrato	2	2	0	no
FURNITURE	bedside table	COMODINO	COMODINO_sospeso	comodino sospeso	2	46	0	no
FURNITURE	bedside table	COMODINO	COMODINO_stretto	comodino stretto	2	1	0	no
FURNISHINGS/FITTINGS	flowerpot	FIORIERA	FIORIERA_rettangolare	fioriera rettangolare	2	28	0	no
FURNISHINGS/FITTINGS	flowerpot	FIORIERA	FIORIERA_vaso	vaso	1	36375	2.51	yes
FURNISHINGS/FITTINGS	flowerpot	FIORIERA	FIORIERA_vaso	fioriera vaso	2	5	0	no
KITCHENWARE	scissors	FORBICE	FORBICE_cesoia	cesoia	1	2481	0.17	no
KITCHENWARE	scissors	FORBICE	FORBICE_cesoia	forbice cesoia	2	1	0	no
KITCHENWARE	scissors	FORBICE	FORBICE_seghettata	forbice seghettata	2	0	0	no
HOBBIES	newspaper	GIORNALE	GIORNALE_annuale	giornale annuale	2	6	0	no
HOBBIES	newspaper	GIORNALE	GIORNALE_bimestrale	giornale bimestrale	2	34	0	no
HOBBIES	newspaper	GIORNALE	GIORNALE_mensile	giornale mensile	2	207	0.01	no
HOBBIES	newspaper	GIORNALE	GIORNALE_periodico	giornale periodico	2	184	0.01	no
HOBBIES	newspaper	GIORNALE	GIORNALE_quotidiano	giornale quotidiano	2	921	0.06	no
HOBBIES	newspaper	GIORNALE	GIORNALE_rivista	rivista	1	36108	2.49	no
HOBBIES	newspaper	GIORNALE	GIORNALE_rivista	giornale rivista	2	5	0	no
HOBBIES	newspaper	GIORNALE	GIORNALE_settimanale	giornale settimanale	2	255	0.02	no
HOBBIES	newspaper	GIORNALE	GIORNALE_sportivo	giornale sportivo	2	733	0.05	no
FOODS	legume	LEGUME	LEGUME_arachidi	arachidi	1	24283	1.67	no
FOODS	legume	LEGUME	LEGUME_arachidi	legume arachidi	2	0	0	no
FOODS	legume	LEGUME	LEGUME_ceci	ceci	1	41896	2.89	no
FOODS	legume	LEGUME	LEGUME_ceci	legume ceci	2	0	0	no
FOODS	legume	LEGUME	LEGUME_cicerchie	cicerchie	1	1788	0.12	no
FOODS	legume	LEGUME	LEGUME_cicerchie	legume cicerchie	2	0	0	no
FOODS	legume	LEGUME	LEGUME_fagioli	fagioli	1	35326	2.43	no
FOODS	legume	LEGUME	LEGUME_fagioli	legume fagioli	2	0	0	no
FOODS	legume	LEGUME	LEGUME_fagiolini	fagiolini	1	14438	0.99	no
FOODS	legume	LEGUME	LEGUME_fagiolini	legume fagiolini	2	0	0	no
FOODS	legume	LEGUME	LEGUME_fave	fave	1	28584	1.97	no
FOODS	legume	LEGUME	LEGUME_fave	legume fave	2	0	0	no
FOODS	legume	LEGUME	LEGUME_lenticchie	lenticchie	1	34658	2.39	no
FOODS	legume	LEGUME	LEGUME_lenticchie	legume lenticchie	2	0	0	no
FOODS	legume	LEGUME	LEGUME_lupini	lupini	1	4795	0.33	no
FOODS	legume	LEGUME	LEGUME_lupini	legume lupini	2	0	0	no
FOODS	legume	LEGUME	LEGUME_piselli	piselli	1	41407	2.85	no
FOODS	legume	LEGUME	LEGUME_piselli	legume piselli	2	0	0	no
FOODS	legume	LEGUME	LEGUME_soia	soia	1	38213	2.63	no
FOODS	legume	LEGUME	LEGUME_soia	legume soia	2	2	0	no
ANIMALS	lion	LEONE	LEONE_africano	leone africano	2	117	0.01	no
ANIMALS	lion	LEONE	LEONE_asiatico	leone asiatico	2	132	0.01	no
ANIMALS	lion	LEONE	LEONE_bianco	leone bianco	2	575	0.04	no
ANIMALS	lion	LEONE	LEONE_marino	marino	1	32786	2.26	yes
ANIMALS	lion	LEONE	LEONE_marino	leone marino	2	605	0.04	no
ANIMALS	lion	LEONE	LEONE_ssa	ssa	1	33138	2.28	yes
ANIMALS	lion	LEONE	LEONE_ssa	leonessa	1	5951	0.41	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_chopper	chopper	1	1794	0.12	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_chopper	motocicletta chopper	2	1	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_ciao	ciao	1	27565	1.9	yes
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_ciao	motocicletta ciao	2	0	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_cinquantino	cinquantino	1	1925	0.13	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_cinquantino	motocicletta cinquantino	2	0	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_cruiser	cruiser	1	3926	0.27	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_cruiser	motocicletta cruiser	2	0	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_enduro	enduro	1	22874	1.58	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_enduro	motocicletta enduro	2	11	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_motorino	motorino	1	45521	3.14	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_motorino	motocicletta motorino	2	1	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_scooter	scooter	1	38473	2.65	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_scooter	motocicletta scooter	2	0	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_sportiva	motocicletta sportiva	2	48	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_vespa	vespa	1	23418	1.61	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_vespa	motocicletta vespa	2	1	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_vintage	motocicletta vintage	2	1	0	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_bianca	orchidea bianca	2	102	0.01	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_blu	orchidea blu	2	32	0	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_cattleya	cattleya	1	171	0.01	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_cattleya	orchidea cattleya	2	25	0	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_dendrobium	dendrobium	1	192	0.01	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_dendrobium	orchidea dendrobium	2	6	0	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_miltonia	miltonia	1	20	0	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_miltonia	orchidea miltonia	2	4	0	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_rosa	orchidea rosa	2	49	0	no
PLANTS	orchid	ORCHIDEA	ORCHIDEA_viola	orchidea viola	2	27	0	no
FOODS	pasta	PASTA	PASTA_bucatini	bucatini	1	3308	0.23	no
FOODS	pasta	PASTA	PASTA_bucatini	pasta bucatini	2	3	0	no
FOODS	pasta	PASTA	PASTA_cannelloni	cannelloni	1	5320	0.37	no
FOODS	pasta	PASTA	PASTA_cannelloni	pasta cannelloni	2	0	0	no
FOODS	pasta	PASTA	PASTA_conchiglie	conchiglie	1	30516	2.1	yes
FOODS	pasta	PASTA	PASTA_conchiglie	pasta conchiglie	2	1	0	no
FOODS	pasta	PASTA	PASTA_corta	pasta corta	2	2431	0.17	no
FOODS	pasta	PASTA	PASTA_ditalini	ditalini	1	1168	0.08	no
FOODS	pasta	PASTA	PASTA_ditalini	pasta ditalini	2	4	0	no
FOODS	pasta	PASTA	PASTA_farfalle	farfalle	1	31493	2.17	yes
FOODS	pasta	PASTA	PASTA_farfalle	pasta farfalle	2	2	0	no
FOODS	pasta	PASTA	PASTA_fettuccine	fettuccine	1	5365	0.37	no
FOODS	pasta	PASTA	PASTA_fettuccine	pasta fettuccine	2	3	0	no
FOODS	pasta	PASTA	PASTA_fresca	pasta fresca	2	21110	1.45	no
FOODS	pasta	PASTA	PASTA_fusilli	fusilli	1	5238	0.36	no
FOODS	pasta	PASTA	PASTA_fusilli	pasta fusilli	2	8	0	no
FOODS	pasta	PASTA	PASTA_gnocchi	gnocchi	1	35705	2.46	no
FOODS	pasta	PASTA	PASTA_gnocchi	pasta gnocchi	2	8	0	no
FOODS	pasta	PASTA	PASTA_integrale	pasta integrale	2	3537	0.24	no
FOODS	pasta	PASTA	PASTA_lasagne	lasagne	1	23172	1.6	no
FOODS	pasta	PASTA	PASTA_lasagne	pasta lasagne	2	4	0	no
FOODS	pasta	PASTA	PASTA_linguine	linguine	1	5382	0.37	no
FOODS	pasta	PASTA	PASTA_linguine	pasta linguine	2	2	0	no
FOODS	pasta	PASTA	PASTA_liscia	pasta liscia	2	923	0.06	no
FOODS	pasta	PASTA	PASTA_lunga	pasta lunga	2	1585	0.11	no
FOODS	pasta	PASTA	PASTA_maccheroni	maccheroni	1	10418	0.72	no
FOODS	pasta	PASTA	PASTA_maccheroni	pasta maccheroni	2	2	0	no
FOODS	pasta	PASTA	PASTA_orecchiette	orecchiette	1	9416	0.65	no
FOODS	pasta	PASTA	PASTA_orecchiette	pasta orecchiette	2	4	0	no
FOODS	pasta	PASTA	PASTA_pappardelle	pappardelle	1	5185	0.36	no
FOODS	pasta	PASTA	PASTA_pappardelle	pasta pappardelle	2	2	0	no
FOODS	pasta	PASTA	PASTA_pastina	pastina	1	3832	0.26	no
FOODS	pasta	PASTA	PASTA_pastina	pasta pastina	2	0	0	no
FOODS	pasta	PASTA	PASTA_penne	penne	1	38820	2.67	yes
FOODS	pasta	PASTA	PASTA_penne	pasta penne	2	13	0	no
FOODS	pasta	PASTA	PASTA_pipe	pipe	1	10975	0.76	yes
FOODS	pasta	PASTA	PASTA_pipe	pasta pipe	2	1	0	no
FOODS	pasta	PASTA	PASTA_ravioli	ravioli	1	23543	1.62	no
FOODS	pasta	PASTA	PASTA_ravioli	pasta ravioli	2	2	0	no
FOODS	pasta	PASTA	PASTA_rigata	pasta rigata	2	70	0	no
FOODS	pasta	PASTA	PASTA_rigatoni	rigatoni	1	3172	0.22	no
FOODS	pasta	PASTA	PASTA_rigatoni	pasta rigatoni	2	5	0	no
FOODS	pasta	PASTA	PASTA_secca	pasta secca	2	2436	0.17	no
FOODS	pasta	PASTA	PASTA_spaghetti	spaghetti	1	33269	2.29	no
FOODS	pasta	PASTA	PASTA_spaghetti	pasta spaghetti	2	22	0	no
FOODS	pasta	PASTA	PASTA_stelline	stelline	1	16997	1.17	yes
FOODS	pasta	PASTA	PASTA_stelline	pasta stelline	2	0	0	no
FOODS	pasta	PASTA	PASTA_strozzapreti	strozzapreti	1	2042	0.14	no
FOODS	pasta	PASTA	PASTA_strozzapreti	pasta strozzapreti	2	1	0	no
FOODS	pasta	PASTA	PASTA_tagliatelle	tagliatelle	1	24296	1.67	no
FOODS	pasta	PASTA	PASTA_tagliatelle	pasta tagliatelle	2	6	0	no
FOODS	pasta	PASTA	PASTA_tortellini	tortellini	1	13284	0.92	no
FOODS	pasta	PASTA	PASTA_tortellini	pasta tortellini	2	2	0	no
FOODS	pasta	PASTA	PASTA_tortiglioni	tortiglioni	1	648	0.04	no
FOODS	pasta	PASTA	PASTA_tortiglioni	pasta tortiglioni	2	2	0	no
FOODS	pasta	PASTA	PASTA_trofie	trofie	1	2529	0.17	no
FOODS	pasta	PASTA	PASTA_trofie	pasta trofie	2	1	0	no
FURNITURE	armchair	POLTRONA	POLTRONA_letto	letto	1	2095868	144.4	yes
FURNITURE	armchair	POLTRONA	POLTRONA_letto	poltrona letto	2	1412	0.1	no
FURNITURE	armchair	POLTRONA	POLTRONA_massaggiante	poltrona massaggiante	2	331	0.02	no
FURNITURE	armchair	POLTRONA	POLTRONA_pouf	pouf	1	10544	0.73	no
FURNITURE	armchair	POLTRONA	POLTRONA_pouf	poltrona pouf	2	58	0	no
FURNITURE	armchair	POLTRONA	POLTRONA_reclinabile	poltrona reclinabile	2	427	0.03	no
FURNISHINGS/FITTINGS	picture	QUADRO	QUADRO_astratto	quadro astratto	2	756	0.05	no
FURNISHINGS/FITTINGS	picture	QUADRO	QUADRO_dipinto	dipinto	1	86708	5.97	no
FURNISHINGS/FITTINGS	picture	QUADRO	QUADRO_dipinto	quadro dipinto	2	1491	0.1	no
FURNISHINGS/FITTINGS	picture	QUADRO	QUADRO_elettrico	quadro elettrico	2	6004	0.41	no
FURNISHINGS/FITTINGS	picture	QUADRO	QUADRO_paesaggistico	quadro paesaggistico	2	173	0.01	no
FURNISHINGS/FITTINGS	picture	QUADRO	QUADRO_ritratto	ritratto	1	191021	13.16	no
FURNISHINGS/FITTINGS	picture	QUADRO	QUADRO_ritratto	quadro ritratto	2	12	0	no
VEHICLES	train	TRENO	TRENO_elettrico	treno elettrico	2	272	0.02	no
VEHICLES	train	TRENO	TRENO_frecciabianca	frecciabianca	1	94	0.01	no
VEHICLES	train	TRENO	TRENO_frecciabianca	treno frecciabianca	2	5	0	no
VEHICLES	train	TRENO	TRENO_frecciarossa	frecciarossa	1	638	0.04	no
VEHICLES	train	TRENO	TRENO_frecciarossa	treno frecciarossa	2	27	0	no
VEHICLES	train	TRENO	TRENO_intercity	intercity	1	2751	0.19	no
VEHICLES	train	TRENO	TRENO_intercity	treno intercity	2	164	0.01	no
VEHICLES	train	TRENO	TRENO_internazionale	treno internazionale	2	164	0.01	no
VEHICLES	train	TRENO	TRENO_merci	merci	1	303458	20.91	yes
VEHICLES	train	TRENO	TRENO_merci	treno merci	2	3270	0.23	no
VEHICLES	train	TRENO	TRENO_notturno	treno notturno	2	1377	0.09	no
VEHICLES	train	TRENO	TRENO_regionale	treno regionale	2	3999	0.28	no
VEHICLES	train	TRENO	TRENO_veloce	treno veloce	2	1572	0.11	no
PLANTS	olive tree	ULIVO	ULIVO_carboncella	carboncella	1	57	0	no
PLANTS	olive tree	ULIVO	ULIVO_carboncella	ulivo carboncella	2	0	0	no
PLANTS	olive tree	ULIVO	ULIVO_frantoio	frantoio	1	19816	1.37	no
PLANTS	olive tree	ULIVO	ULIVO_frantoio	ulivo frantoio	2	0	0	no
PLANTS	olive tree	ULIVO	ULIVO_leccino	ulivo leccino	2	6	0	no
PLANTS	olive tree	ULIVO	ULIVO_maurino	maurino	1	181	0.01	no
PLANTS	olive tree	ULIVO	ULIVO_maurino	ulivo maurino	2	0	0	no
PLANTS	olive tree	ULIVO	ULIVO_moraiolo	moraiolo	1	479	0.03	no
PLANTS	olive tree	ULIVO	ULIVO_moraiolo	ulivo moraiolo	2	0	0	no
PLANTS	olive tree	ULIVO	ULIVO_pendolino	pendolino	1	2150	0.15	no
PLANTS	olive tree	ULIVO	ULIVO_pendolino	ulivo pendolino	2	0	0	no
PLANTS	olive tree	ULIVO	ULIVO_roggiola	roggiola	1	0	0	no
PLANTS	olive tree	ULIVO	ULIVO_roggiola	ulivo roggiola	2	0	0	no
PLANTS	olive tree	ULIVO	ULIVO_secolare	ulivo secolare	2	497	0.03	no
PLANTS	olive tree	ULIVO	ULIVO_verde	ulivo verde	2	19	0	no
VEHICLES	truck	CAMION	CAMION_autoarticolato	camion autoarticolato	2	8	0	no
VEHICLES	truck	CAMION	CAMION_autobotte	autobotte	1	3450	0.24	no
VEHICLES	truck	CAMION	CAMION_autobotte	camion autobotte	2	3	0	no
VEHICLES	truck	CAMION	CAMION_autocarro	autocarro	1	17509	1.21	no
VEHICLES	truck	CAMION	CAMION_autocarro	camion autocarro	2	3	0	no
VEHICLES	truck	CAMION	CAMION_autotreno	autotreno	1	2318	0.16	no
VEHICLES	truck	CAMION	CAMION_autotreno	camion autotreno	2	2	0	no
VEHICLES	truck	CAMION	CAMION_cino	camioncino	2	6665	0.46	no
VEHICLES	truck	CAMION	CAMION_cisterna	cisterna	1	33113	2.28	no
VEHICLES	truck	CAMION	CAMION_cisterna	camion cisterna	2	589	0.04	no
VEHICLES	truck	CAMION	CAMION_furgone	furgone	1	51319	3.54	no
VEHICLES	truck	CAMION	CAMION_furgone	camion furgone	2	10	0	no
VEHICLES	truck	CAMION	CAMION_tir	tir	1	16147	1.11	no
VEHICLES	truck	CAMION	CAMION_tir	camion tir	2	16	0	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_corto	cappotto corto	2	87	0.01	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_crombie	crombie	1	12	0	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_crombie	cappotto crombie	2	0	0	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_doppiopetto	cappotto doppiopetto	2	49	0	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_elegante	cappotto elegante	2	96	0.01	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_impermeabile	cappotto impermeabile	2	37	0	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_invernale	cappotto invernale	2	202	0.01	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_lungo	cappotto lungo	2	481	0.03	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_monopetto	cappotto monopetto	2	13	0	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_montgomery	montgomery	1	735	0.05	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_montgomery	cappotto montgomery	2	8	0	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_pesante	cappotto pesante	2	171	0.01	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_termico	cappotto termico	2	4468	0.31	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_trench	trench	1	5472	0.38	no
CLOTHES	coat	CAPPOTTO	CAPPOTTO_trench	cappotto trench	2	1	0	no
PLANTS	cherry tree	CILIEGIO	CILIEGIO_albero	albero	1	39497	2.72	yes
PLANTS	cherry tree	CILIEGIO	CILIEGIO_albero	ciliegio albero	2	2	0	no
PLANTS	cherry tree	CILIEGIO	CILIEGIO_dolce	ciliegio dolce	2	232	0.02	no
BODY PARTS	neck	COLLO	COLLO_alto	collo alto	2	3901	0.27	no
BODY PARTS	neck	COLLO	COLLO_corto	collo corto	2	757	0.05	no
BODY PARTS	neck	COLLO	COLLO_largo	collo largo	2	444	0.03	no
BODY PARTS	neck	COLLO	COLLO_lungo	collo lungo	2	2200	0.15	no
BODY PARTS	neck	COLLO	COLLO_umano	collo umano	2	23	0	no
KITCHENWARE	spoon	CUCCHIAIO	CUCCHIAIO_cucchiaino	cucchiaino	1	45641	3.14	no
KITCHENWARE	spoon	CUCCHIAIO	CUCCHIAIO_cucchiaino	cucchiaio cucchiaino	2	5	0	no
KITCHENWARE	spoon	CUCCHIAIO	CUCCHIAIO_grande	cucchiaio grande	2	278	0.02	no
KITCHENWARE	spoon	CUCCHIAIO	CUCCHIAIO_mestolo	mestolo	1	15696	1.08	no
KITCHENWARE	spoon	CUCCHIAIO	CUCCHIAIO_mestolo	cucchiaio mestolo	2	0	0	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_antica	cucina antica	2	329	0.02	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_cinese	cucina cinese	2	4096	0.28	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_coreana	cucina coreana	2	583	0.04	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_elettrica	cucina elettrica	2	542	0.04	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_etnica	cucina etnica	2	2073	0.14	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_francese	cucina francese	2	5106	0.35	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_giapponese	cucina giapponese	2	6262	0.43	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_greca	cucina greca	2	1798	0.12	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_indiana	cucina indiana	2	3200	0.22	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_internazionale	cucina internazionale	2	7601	0.52	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_italiana	cucina italiana	2	25522	1.76	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_moderna	cucina moderna	2	4179	0.29	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_regionale	cucina regionale	2	5745	0.4	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_spagnola	cucina spagnola	2	1541	0.11	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_thailandese	cucina thailandese	2	773	0.05	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_tradizionale	cucina tradizionale	2	20758	1.43	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_vegana	cucina vegana	2	2116	0.15	no
HOUSING BUILDINGS	kitchen	CUCINA	CUCINA_vegetariana	cucina vegetariana	2	3046	0.21	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_basculante	finestra basculante	2	43	0	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_finestrino	finestrino	1	32714	2.25	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_finestrino	finestra finestrino	2	0	0	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_fissa	finestra fissa	2	111	0.01	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_lucernario	lucernario	1	5454	0.38	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_lucernario	finestra lucernario	2	10	0	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_oblò	oblò	1	12351	0.85	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_oblò	finestra oblò	2	12	0	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_porta	porta	1	37064	2.55	yes
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_porta	portafinestra	1	3339	0.23	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_scorrevole	finestra scorrevole	2	451	0.03	no
CLOTHES	jacket	GIACCA	GIACCA_blazer	blazer	1	5568	0.38	no
CLOTHES	jacket	GIACCA	GIACCA_blazer	giacca blazer	2	52	0	no
CLOTHES	jacket	GIACCA	GIACCA_cappotto	cappotto	1	37894	2.61	no
CLOTHES	jacket	GIACCA	GIACCA_cappotto	giacca cappotto	2	8	0	no
CLOTHES	jacket	GIACCA	GIACCA_doppiopetto	giacca doppiopetto	2	178	0.01	no
CLOTHES	jacket	GIACCA	GIACCA_elegante	giacca elegante	2	292	0.02	no
CLOTHES	jacket	GIACCA	GIACCA_gilet	gilet	1	19465	1.34	no
CLOTHES	jacket	GIACCA	GIACCA_gilet	giacca gilet	2	7	0	no
CLOTHES	jacket	GIACCA	GIACCA_impermeabile	giacca impermeabile	2	993	0.07	no
CLOTHES	jacket	GIACCA	GIACCA_leggera	giacca leggera	2	594	0.04	no
CLOTHES	jacket	GIACCA	GIACCA_lunga	giacca lunga	2	338	0.02	no
CLOTHES	jacket	GIACCA	GIACCA_monopetto	monopetto	1	647	0.04	no
CLOTHES	jacket	GIACCA	GIACCA_monopetto	giacca monopetto	2	118	0.01	no
CLOTHES	jacket	GIACCA	GIACCA_pesante	giacca pesante	2	266	0.02	no
CLOTHES	jacket	GIACCA	GIACCA_sportiva	giacca sportiva	2	466	0.03	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_antiproiettile	giubotto antiproiettile	2	26	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_bomber	bomber	1	36367	2.51	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_bomber	giubotto bomber	2	2	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_cappotto	cappotto	1	54731	3.77	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_cappotto	giubotto cappotto	2	0	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_chiodo	chiodo	1	36913	2.54	yes
CLOTHES	vest	GIUBOTTO	GIUBOTTO_chiodo	giubotto chiodo	2	0	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_corto	giubotto corto	2	3	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_giacca	giacca	1	54003	3.72	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_giacca	giubotto giacca	2	0	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_gilet	gilet	1	19465	1.34	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_gilet	giubotto gilet	2	0	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_imbottito	giubotto imbottito	2	4	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_impermeabile	giubotto impermeabile	2	6	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_invernale	giubotto invernale	2	5	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_leggero	giubotto leggero	2	1	0	no
