participant,concept,exemplar,rank_order,normed_rank_order,abs_freq
gpt3.5_iter67,forchetta,forchetta da insalata di pollo,24,0.2580645161290322,0.0
gpt3.5_iter67,forchetta,forchetta da insalata di tonno,25,0.2258064516129032,0.0
gpt3.5_iter67,forchetta,forchetta da insalata di mare,26,0.1935483870967742,0.0
gpt3.5_iter67,forchetta,forchetta da insalata di verdure,27,0.1612903225806451,0.0
gpt3.5_iter67,forchetta,forchetta da insalata di frutta,28,0.1290322580645161,0.0
gpt3.5_iter67,forchetta,forchetta da insalata di patate,29,0.0967741935483871,0.0
gpt3.5_iter67,forchetta,forchetta da insalata di gamberetti,30,0.0645161290322581,0.0
gpt3.5_iter67,forchetta,forch,31,0.032258064516129,56.0
gpt3.5_iter68,formaggio,parmigiano,1,1.0,36040.0
gpt3.5_iter68,formaggio,mozzarella,2,0.9821428571428572,41520.0
gpt3.5_iter68,formaggio,cheddar,3,0.9642857142857144,4842.0
gpt3.5_iter68,formaggio,gorgonzola,4,0.9464285714285714,31790.0
gpt3.5_iter68,formaggio,pecorino,5,0.9285714285714286,28196.0
gpt3.5_iter68,formaggio,provolone,6,0.9107142857142856,13004.0
gpt3.5_iter68,formaggio,taleggio,7,0.8928571428571429,8402.0
gpt3.5_iter68,formaggio,fontina,8,0.875,8381.0
gpt3.5_iter68,formaggio,gruyère,9,0.8571428571428572,914.0
gpt3.5_iter68,formaggio,roquefort,10,0.8392857142857143,3896.0
gpt3.5_iter68,formaggio,brie,11,0.8214285714285714,15394.0
gpt3.5_iter68,formaggio,camembert,12,0.8035714285714286,5150.0
gpt3.5_iter68,formaggio,feta,13,0.7857142857142857,14230.0
gpt3.5_iter68,formaggio,ricotta,14,0.7678571428571428,43048.0
gpt3.5_iter68,formaggio,asiago,15,0.75,19529.0
gpt3.5_iter68,formaggio,emmental,16,0.7321428571428572,2495.0
gpt3.5_iter68,formaggio,blue cheese,17,0.7142857142857143,381.0
gpt3.5_iter68,formaggio,gouda,18,0.6964285714285714,2998.0
gpt3.5_iter68,formaggio,edam,19,0.6785714285714286,781.0
gpt3.5_iter68,formaggio,manchego,20,0.6607142857142857,360.0
gpt3.5_iter68,formaggio,stilton,21,0.6428571428571428,7444.0
gpt3.5_iter68,formaggio,pecorino romano,22,0.625,442.0
gpt3.5_iter68,formaggio,provola,23,0.6071428571428572,16950.0
gpt3.5_iter68,formaggio,scamorza,24,0.5892857142857143,8239.0
gpt3.5_iter68,formaggio,toma,25,0.5714285714285714,16666.0
gpt3.5_iter68,formaggio,burrata,26,0.5535714285714286,10514.0
gpt3.5_iter68,formaggio,stracchino,27,0.5357142857142857,14416.0
gpt3.5_iter68,formaggio,crescenza,28,0.5178571428571428,3646.0
gpt3.5_iter68,formaggio,caciocavallo,29,0.5,17750.0
gpt3.5_iter68,formaggio,fontal,31,0.4642857142857143,271.0
gpt3.5_iter68,formaggio,caciotta,33,0.4285714285714286,6056.0
gpt3.5_iter68,formaggio,caprino,34,0.4107142857142857,18450.0
gpt3.5_iter68,formaggio,mascarpone,35,0.3928571428571429,44149.0
gpt3.5_iter68,formaggio,robiola,36,0.375,11314.0
gpt3.5_iter68,formaggio,tomino,37,0.3571428571428571,2195.0
gpt3.5_iter68,formaggio,montasio,39,0.3214285714285714,4224.0
gpt3.5_iter68,formaggio,quartirolo,40,0.3035714285714286,1021.0
gpt3.5_iter68,formaggio,casu marzu,41,0.2857142857142857,339.0
gpt3.5_iter68,formaggio,casu axedu,42,0.2678571428571429,103.0
gpt3.5_iter68,formaggio,casu frazigu,43,0.25,25.0
gpt3.5_iter68,formaggio,casu modde,44,0.2321428571428571,8.0
gpt3.5_iter68,formaggio,casu du quagliu,45,0.2142857142857143,0.0
gpt3.5_iter68,formaggio,casu du pippia,46,0.1964285714285714,0.0
gpt3.5_iter68,formaggio,casu du muntone,47,0.1785714285714286,0.0
gpt3.5_iter68,formaggio,casu du pischinu,48,0.1607142857142857,0.0
gpt3.5_iter68,formaggio,casu du pizzinnu,49,0.1428571428571429,0.0
gpt3.5_iter68,formaggio,casu du,56,0.0178571428571429,2.0
gpt3.5_iter69,fotografia,macchina fotografica,1,1.0,2348.0
gpt3.5_iter69,fotografia,fotocamera digitale,2,0.9696969696969696,462.0
gpt3.5_iter69,fotografia,polaroid,3,0.9393939393939394,28956.0
gpt3.5_iter69,fotografia,reflex,4,0.9090909090909092,32976.0
gpt3.5_iter69,fotografia,mirrorless,5,0.8787878787878788,27222.0
gpt3.5_iter69,fotografia,fotocamera istantanea,6,0.8484848484848485,51.0
gpt3.5_iter69,fotografia,fotocamera compatta,7,0.8181818181818181,288.0
gpt3.5_iter69,fotografia,fotocamera a telemetro,8,0.7878787878787878,24.0
gpt3.5_iter69,fotografia,fotocamera subacquea,9,0.7575757575757576,32.0
gpt3.5_iter69,fotografia,fotocamera di sorveglianza,10,0.7272727272727273,10.0
gpt3.5_iter69,fotografia,fotocamera di sicurezza,11,0.696969696969697,7.0
gpt3.5_iter69,fotografia,fotocamera termica,12,0.6666666666666667,108.0
gpt3.5_iter69,fotografia,fotocamera a infrarossi,13,0.6363636363636364,28.0
gpt3.5_iter69,fotografia,fotocamera a raggi x,14,0.6060606060606061,3.0
gpt3.5_iter69,fotografia,fotocamera a scatto,15,0.5757575757575757,7.0
gpt3.5_iter69,fotografia,fotocamera aereo,16,0.5454545454545454,11.0
gpt3.5_iter69,fotografia,fotocamera spia,17,0.5151515151515151,14.0
gpt3.5_iter69,fotografia,fotocamera panoramica,18,0.4848484848484848,74.0
gpt3.5_iter69,fotografia,fotocamera 360 gradi,19,0.4545454545454546,11.0
gpt3.5_iter69,fotografia,fotocamera per smartphone,20,0.4242424242424242,25.0
gpt3.5_iter69,fotografia,fotocamera per tablet,21,0.3939393939393939,1.0
gpt3.5_iter69,fotografia,fotocamera per drone,22,0.3636363636363636,2.0
gpt3.5_iter69,fotografia,fotocamera per videocamera,23,0.3333333333333333,0.0
gpt3.5_iter69,fotografia,fotocamera per webcam,24,0.303030303030303,0.0
gpt3.5_iter69,fotografia,fotocamera per microscopio,25,0.2727272727272727,4.0
gpt3.5_iter69,fotografia,fotocamera per telescopio,26,0.2424242424242424,0.0
gpt3.5_iter69,fotografia,fotocamera per endoscopio,27,0.2121212121212121,0.0
gpt3.5_iter69,fotografia,fotocamera per microscopio elettronico,28,0.1818181818181817,0.0
gpt3.5_iter69,fotografia,fotocamera per microscopio a scansione,29,0.1515151515151515,0.0
gpt3.5_iter69,fotografia,fotocamera per microscopio a forza atomica,30,0.1212121212121212,0.0
gpt3.5_iter69,fotografia,fotocamera per microscopio a effetto tunnel,31,0.0909090909090909,0.0
gpt3.5_iter69,fotografia,fotocamera per microscopio confocale,32,0.0606060606060605,0.0
gpt3.5_iter69,fotografia,fotocamera per microscopio a fluoresc,33,0.0303030303030302,0.0
gpt3.5_iter70,frutta,mela,1,1.0,40206.0
gpt3.5_iter70,frutta,banana,2,0.9615384615384616,33180.0
gpt3.5_iter70,frutta,arancia,3,0.9230769230769232,42112.0
gpt3.5_iter70,frutta,pera,4,0.8846153846153846,33706.0
gpt3.5_iter70,frutta,fragola,5,0.8461538461538461,38456.0
gpt3.5_iter70,frutta,kiwi,6,0.8076923076923077,33352.0
gpt3.5_iter70,frutta,ananas,7,0.7692307692307692,53848.0
gpt3.5_iter70,frutta,melone,8,0.7307692307692308,37484.0
gpt3.5_iter70,frutta,uva,9,0.6923076923076923,33032.0
gpt3.5_iter70,frutta,pesca,10,0.6538461538461539,35642.0
gpt3.5_iter70,frutta,ciliegia,11,0.6153846153846154,37388.0
gpt3.5_iter70,frutta,limone,12,0.5769230769230769,37054.0
gpt3.5_iter70,frutta,mandarino,13,0.5384615384615384,35254.0
gpt3.5_iter70,frutta,pompelmo,14,0.5,18247.0
gpt3.5_iter70,frutta,mango,15,0.4615384615384615,35254.0
gpt3.5_iter70,frutta,papaya,16,0.4230769230769231,19108.0
gpt3.5_iter70,frutta,mirtillo,17,0.3846153846153846,38872.0
gpt3.5_iter70,frutta,lampone,18,0.3461538461538461,35926.0
gpt3.5_iter70,frutta,ribes,19,0.3076923076923077,16126.0
gpt3.5_iter70,frutta,susina,20,0.2692307692307693,7239.0
gpt3.5_iter70,frutta,albicocca,21,0.2307692307692307,50600.0
gpt3.5_iter70,frutta,fichi,22,0.1923076923076923,35304.0
gpt3.5_iter70,frutta,prugna,23,0.1538461538461538,37002.0
gpt3.5_iter70,frutta,cachi,24,0.1153846153846154,10113.0
gpt3.5_iter70,frutta,agrumi,25,0.0769230769230768,64818.0
gpt3.5_iter70,frutta,frutti di bosco,26,0.0384615384615384,87.0
gpt3.5_iter71,furgone,furgone da trasporto,1,1.0,20.0
gpt3.5_iter71,furgone,furgone frigorifero,2,0.9,129.0
gpt3.5_iter71,furgone,furgone per traslochi,3,0.8,22.0
gpt3.5_iter71,furgone,furgone promiscuo,4,0.7,5.0
gpt3.5_iter71,furgone,furgone per consegne,5,0.6,27.0
gpt3.5_iter71,furgone,furgone da lavoro,6,0.5,26.0
gpt3.5_iter71,furgone,furgone per il catering,7,0.4,0.0
gpt3.5_iter71,furgone,furgone per il trasporto di animali,8,0.3,8.0
gpt3.5_iter71,furgone,furgone per il trasporto di persone,9,0.1999999999999999,9.0
gpt3.5_iter71,furgone,furgone per il trasporto di merci pericolose,10,0.0999999999999999,0.0
gpt3.5_iter72,gallo,gallina,1,1.0,42830.0
gpt3.5_iter72,gallo,pollo,2,0.9090909090909092,39192.0
gpt3.5_iter72,gallo,gallo cedrone,3,0.8181818181818181,2078.0
gpt3.5_iter72,gallo,gallo forcello,4,0.7272727272727273,361.0
gpt3.5_iter72,gallo,gallo d'india,5,0.6363636363636364,0.0
gpt3.5_iter72,gallo,gallo cappone,6,0.5454545454545454,5.0
gpt3.5_iter72,gallo,gallo nero,7,0.4545454545454546,106.0
gpt3.5_iter72,gallo,gallo d'oro,8,0.3636363636363636,0.0
gpt3.5_iter72,gallo,gallo ornamentale,9,0.2727272727272727,1.0
gpt3.5_iter72,gallo,gallo di razza,10,0.1818181818181817,50.0
gpt3.5_iter72,gallo,gallo selvatico,11,0.0909090909090909,188.0
gpt3.5_iter73,gamba,gamba umana,1,1.0,69.0
gpt3.5_iter73,gamba,gamba di legno,2,0.9,50.0
gpt3.5_iter73,gamba,gamba di tavolo,3,0.8,27.0
gpt3.5_iter73,gamba,gamba di sedia,4,0.7,22.0
gpt3.5_iter73,gamba,gamba di animale,5,0.6,7.0
gpt3.5_iter73,gamba,gamba di insetto,6,0.5,2.0
gpt3.5_iter73,gamba,gamba di ragno,7,0.4,21.0
gpt3.5_iter73,gamba,gamba di pollo,8,0.3,16.0
gpt3.5_iter73,gamba,gamba di vitello,9,0.1999999999999999,17.0
gpt3.5_iter73,gamba,gamba di maiale,10,0.0999999999999999,6.0
gpt3.5_iter74,gatto,persiano,1,1.0,98233.0
gpt3.5_iter74,gatto,siamese,2,0.9814814814814816,18692.0
gpt3.5_iter74,gatto,europeo,3,0.962962962962963,17373.0
gpt3.5_iter74,gatto,maine coon,4,0.9444444444444444,4646.0
gpt3.5_iter74,gatto,siberiano,5,0.925925925925926,19935.0
gpt3.5_iter74,gatto,bengala,6,0.9074074074074074,24354.0
gpt3.5_iter74,gatto,ragdoll,7,0.8888888888888888,5170.0
gpt3.5_iter74,gatto,british shorthair,8,0.8703703703703703,1007.0
gpt3.5_iter74,gatto,sphynx,9,0.8518518518518519,1848.0
gpt3.5_iter74,gatto,norvegese delle foreste,10,0.8333333333333334,49.0
gpt3.5_iter74,gatto,abissino,11,0.8148148148148149,1993.0
gpt3.5_iter74,gatto,orientale,12,0.7962962962962963,18237.0
gpt3.5_iter74,gatto,burmese,13,0.7777777777777778,612.0
gpt3.5_iter74,gatto,chartreux,14,0.7592592592592593,126.0
gpt3.5_iter74,gatto,cornish rex,15,0.7407407407407407,294.0
gpt3.5_iter74,gatto,devon rex,16,0.7222222222222222,440.0
gpt3.5_iter74,gatto,himalayano,17,0.7037037037037037,3099.0
gpt3.5_iter74,gatto,tonkinese,18,0.6851851851851851,85.0
gpt3.5_iter74,gatto,turco van,19,0.6666666666666667,135.0
gpt3.5_iter74,gatto,balinese,20,0.6481481481481481,2939.0
gpt3.5_iter74,gatto,birmano,21,0.6296296296296297,18052.0
gpt3.5_iter74,gatto,exotic shorthair,22,0.6111111111111112,418.0
gpt3.5_iter74,gatto,munchkin,23,0.5925925925925926,2150.0
gpt3.5_iter74,gatto,scottish fold,24,0.5740740740740741,838.0
gpt3.5_iter74,gatto,siamese thai,25,0.5555555555555556,52.0
gpt3.5_iter74,gatto,somalo,26,0.537037037037037,18544.0
gpt3.5_iter74,gatto,toyger,27,0.5185185185185186,49.0
gpt3.5_iter74,gatto,ocicat,28,0.5,80.0
gpt3.5_iter74,gatto,snowshoe,29,0.4814814814814815,116.0
gpt3.5_iter74,gatto,manx,30,0.4629629629629629,986.0
gpt3.5_iter74,gatto,rex,31,0.4444444444444444,22245.0
gpt3.5_iter74,gatto,singapura,32,0.4259259259259259,458.0
gpt3.5_iter74,gatto,burmilla,33,0.4074074074074074,92.0
gpt3.5_iter74,gatto,savannah,35,0.3703703703703703,4319.0
gpt3.5_iter74,gatto,serengeti,36,0.3518518518518518,7040.0
gpt3.5_iter74,gatto,van turco,37,0.3333333333333333,8.0
gpt3.5_iter74,gatto,khao manee,38,0.3148148148148147,7.0
gpt3.5_iter74,gatto,peterbald,39,0.2962962962962963,68.0
gpt3.5_iter74,gatto,laperm,40,0.2777777777777778,28.0
gpt3.5_iter74,gatto,chausie,41,0.2592592592592593,44.0
gpt3.5_iter74,gatto,caracal,42,0.2407407407407407,789.0
gpt3.5_iter74,gatto,serval,43,0.2222222222222222,613.0
gpt3.5_iter74,gatto,lynx,44,0.2037037037037037,4059.0
gpt3.5_iter74,gatto,ocelot,45,0.1851851851851852,2072.0
gpt3.5_iter74,gatto,leopardo delle nevi,46,0.1666666666666666,127.0
gpt3.5_iter74,gatto,gatto delle sabbie,47,0.1481481481481481,28.0
gpt3.5_iter74,gatto,gatto delle foreste norvegesi,48,0.1296296296296296,35.0
gpt3.5_iter74,gatto,gatto delle foreste siberiane,49,0.1111111111111111,4.0
gpt3.5_iter74,gatto,gatto delle foreste americane,50,0.0925925925925925,0.0
gpt3.5_iter74,gatto,gatto delle foreste canadesi,51,0.074074074074074,0.0
gpt3.5_iter74,gatto,gatto delle foreste finlandesi,52,0.0555555555555555,0.0
gpt3.5_iter74,gatto,gatto delle foreste estoni,53,0.037037037037037,0.0
gpt3.5_iter74,gatto,gatto delle foreste tedes,54,0.0185185185185184,0.0
gpt3.5_iter75,geranio,geranio zonale,1,1.0,133.0
gpt3.5_iter75,geranio,geranio odoroso,2,0.9,318.0
gpt3.5_iter75,geranio,geranio pelargonio,3,0.8,5.0
gpt3.5_iter75,geranio,geranio edera,4,0.7,187.0
gpt3.5_iter75,geranio,geranio limone,5,0.6,2.0
gpt3.5_iter75,geranio,geranio rosa,6,0.5,332.0
gpt3.5_iter75,geranio,geranio pungente,7,0.4,0.0
gpt3.5_iter75,geranio,geranio erba,8,0.3,1.0
gpt3.5_iter75,geranio,geranio fragrans,9,0.1999999999999999,0.0
gpt3.5_iter75,geranio,geranio maculato,10,0.0999999999999999,7.0
gpt3.5_iter76,giacca,giacca da uomo,1,1.0,80.0
gpt3.5_iter76,giacca,giacca da donna,2,0.96,88.0
gpt3.5_iter76,giacca,giacca in pelle,3,0.92,38.0
gpt3.5_iter76,giacca,giacca a vento,4,0.88,60.0
gpt3.5_iter76,giacca,giacca sportiva,5,0.84,84.0
gpt3.5_iter76,giacca,giacca elegante,6,0.8,35.0
gpt3.5_iter76,giacca,giacca a doppio petto,7,0.76,21.0
gpt3.5_iter76,giacca,giacca a tre bottoni,8,0.72,23.0
gpt3.5_iter76,giacca,giacca a quadri,9,0.6799999999999999,22.0
gpt3.5_iter76,giacca,giacca a righe,10,0.64,20.0
gpt3.5_iter76,giacca,giacca a pois,11,0.6,11.0
gpt3.5_iter76,giacca,giacca a tinta unita,12,0.56,13.0
gpt3.5_iter76,giacca,giacca con cappuccio,13,0.52,24.0
gpt3.5_iter76,giacca,giacca con zip,14,0.48,23.0
gpt3.5_iter76,giacca,giacca con bottoni,15,0.4399999999999999,25.0
gpt3.5_iter76,giacca,giacca con revers,16,0.4,17.0
gpt3.5_iter76,giacca,giacca con tasche,17,0.36,26.0
gpt3.5_iter76,giacca,giacca con fodera,18,0.3199999999999999,0.0
gpt3.5_iter76,giacca,giacca con colletto,19,0.28,21.0
gpt3.5_iter76,giacca,giacca con spalline,20,0.24,21.0
gpt3.5_iter76,giacca,giacca con polsini,21,0.1999999999999999,6.0
gpt3.5_iter76,giacca,giacca con cintura,22,0.16,10.0
gpt3.5_iter76,giacca,giacca con patta,23,0.12,0.0
gpt3.5_iter76,giacca,giacca con bottoni automatici,24,0.0799999999999999,1.0
gpt3.5_iter76,giacca,giacca con chiusura a scatto,25,0.04,0.0
gpt3.5_iter77,gilet,gilet di lana,1,1.0,40.0
gpt3.5_iter77,gilet,gilet di pelle,2,0.95,40.0
gpt3.5_iter77,gilet,gilet di jeans,3,0.9,24.0
gpt3.5_iter77,gilet,gilet da lavoro,4,0.85,30.0
gpt3.5_iter77,gilet,gilet da caccia,5,0.8,51.0
gpt3.5_iter77,gilet,gilet da smoking,6,0.75,0.0
gpt3.5_iter77,gilet,gilet da moto,7,0.7,14.0
gpt3.5_iter77,gilet,gilet da pesca,8,0.65,23.0
gpt3.5_iter77,gilet,gilet da equitazione,9,0.6,2.0
gpt3.5_iter77,gilet,gilet da sci,10,0.55,0.0
gpt3.5_iter77,gilet,gilet da campeggio,11,0.5,0.0
gpt3.5_iter77,gilet,gilet da trekking,12,0.4499999999999999,5.0
gpt3.5_iter77,gilet,gilet da allenamento,13,0.4,2.0
gpt3.5_iter77,gilet,gilet da tattica,14,0.35,0.0
gpt3.5_iter77,gilet,gilet da salvataggio,15,0.3,1.0
gpt3.5_iter77,gilet,gilet da ciclismo,16,0.25,16.0
gpt3.5_iter77,gilet,gilet da golf,17,0.1999999999999999,1.0
gpt3.5_iter77,gilet,gilet da vela,18,0.15,0.0
gpt3.5_iter77,gilet,gilet da corsa,19,0.0999999999999999,9.0
gpt3.5_iter77,gilet,gilet da fitness,20,0.05,0.0
gpt3.5_iter78,gioco da tavola,scacchi,1,1.0,49338.0
gpt3.5_iter78,gioco da tavola,monopoli,2,0.987012987012987,51380.0
gpt3.5_iter78,gioco da tavola,risiko,3,0.974025974025974,15164.0
gpt3.5_iter78,gioco da tavola,trivial pursuit,4,0.961038961038961,767.0
gpt3.5_iter78,gioco da tavola,cluedo,5,0.948051948051948,2246.0
gpt3.5_iter78,gioco da tavola,catan,6,0.935064935064935,955.0
gpt3.5_iter78,gioco da tavola,carcassonne,7,0.922077922077922,8432.0
gpt3.5_iter78,gioco da tavola,dixit,8,0.9090909090909092,8175.0
gpt3.5_iter78,gioco da tavola,taboo,9,0.8961038961038961,2576.0
gpt3.5_iter78,gioco da tavola,scrabble,10,0.8831168831168831,1336.0
gpt3.5_iter78,gioco da tavola,poker,11,0.8701298701298701,36276.0
gpt3.5_iter78,gioco da tavola,uno,12,0.8571428571428572,18940.0
gpt3.5_iter78,gioco da tavola,jenga,13,0.8441558441558441,444.0
gpt3.5_iter78,gioco da tavola,battleship,14,0.8311688311688312,1151.0
gpt3.5_iter78,gioco da tavola,twister,15,0.8181818181818181,3644.0
gpt3.5_iter78,gioco da tavola,pictionary,16,0.8051948051948052,250.0
gpt3.5_iter78,gioco da tavola,memory,17,0.7922077922077921,16914.0
gpt3.5_iter78,gioco da tavola,domino,18,0.7792207792207793,39758.0
gpt3.5_iter78,gioco da tavola,mahjong,19,0.7662337662337663,4976.0
gpt3.5_iter78,gioco da tavola,backgammon,20,0.7532467532467533,5172.0
gpt3.5_iter78,gioco da tavola,go,21,0.7402597402597403,14521.0
gpt3.5_iter78,gioco da tavola,othello,22,0.7272727272727273,1583.0
gpt3.5_iter78,gioco da tavola,stratego,23,0.7142857142857143,1316.0
gpt3.5_iter78,gioco da tavola,mastermind,24,0.7012987012987013,2546.0
gpt3.5_iter78,gioco da tavola,connect four,25,0.6883116883116883,11.0
gpt3.5_iter78,gioco da tavola,perudo,27,0.6623376623376623,121.0
gpt3.5_iter78,gioco da tavola,bang!,28,0.6493506493506493,0.0
gpt3.5_iter78,gioco da tavola,settlers of catan,29,0.6363636363636364,46.0
gpt3.5_iter78,gioco da tavola,ticket to ride,30,0.6233766233766234,789.0
gpt3.5_iter78,gioco da tavola,codenames,31,0.6103896103896104,26.0
gpt3.5_iter78,gioco da tavola,azul,32,0.5974025974025974,5386.0
gpt3.5_iter78,gioco da tavola,splendor,33,0.5844155844155844,5366.0
gpt3.5_iter78,gioco da tavola,7 wonders,34,0.5714285714285714,148.0
gpt3.5_iter78,gioco da tavola,pandemic,35,0.5584415584415585,3136.0
gpt3.5_iter78,gioco da tavola,terraforming mars,36,0.5454545454545454,116.0
gpt3.5_iter78,gioco da tavola,puerto rico,37,0.5324675324675325,4532.0
gpt3.5_iter78,gioco da tavola,dominion,38,0.5194805194805194,3399.0
gpt3.5_iter78,gioco da tavola,small world,39,0.5064935064935066,102.0
gpt3.5_iter78,gioco da tavola,santorini,40,0.4935064935064935,13325.0
gpt3.5_iter78,gioco da tavola,munchkin,42,0.4675324675324676,2150.0
gpt3.5_iter78,gioco da tavola,king of tokyo,43,0.4545454545454546,60.0
gpt3.5_iter78,gioco da tavola,risk,44,0.4415584415584416,55656.0
gpt3.5_iter78,gioco da tavola,scythe,45,0.4285714285714286,853.0
gpt3.5_iter78,gioco da tavola,power grid,46,0.4155844155844156,44.0
gpt3.5_iter78,gioco da tavola,dead of winter,47,0.4025974025974026,101.0
gpt3.5_iter78,gioco da tavola,blood rage,48,0.3896103896103896,137.0
gpt3.5_iter78,gioco da tavola,terra mystica,49,0.3766233766233766,93.0
gpt3.5_iter78,gioco da tavola,agricola,50,0.3636363636363636,26076.0
gpt3.5_iter78,gioco da tavola,eclipse,51,0.3506493506493506,11017.0
gpt3.5_iter78,gioco da tavola,through the ages,52,0.3376623376623376,206.0
gpt3.5_iter78,gioco da tavola,cosmic encounter,53,0.3246753246753247,73.0
gpt3.5_iter78,gioco da tavola,lords of waterdeep,54,0.3116883116883117,26.0
gpt3.5_iter78,gioco da tavola,pandemic legacy,55,0.2987012987012987,142.0
gpt3.5_iter78,gioco da tavola,gloomhaven,56,0.2857142857142857,175.0
gpt3.5_iter78,gioco da tavola,twilight imperium,57,0.2727272727272727,158.0
gpt3.5_iter78,gioco da tavola,arkham horror,58,0.2597402597402597,115.0
gpt3.5_iter78,gioco da tavola,mage knight,59,0.2467532467532467,147.0
gpt3.5_iter78,gioco da tavola,sc,77,0.0129870129870129,35620.0
gpt3.5_iter79,giornale,quotidiano,1,1.0,38134.0
gpt3.5_iter79,giornale,settimanale,2,0.9846153846153848,33902.0
gpt3.5_iter79,giornale,mensile,3,0.9692307692307692,17128.0
gpt3.5_iter79,giornale,annuale,4,0.9538461538461538,22089.0
gpt3.5_iter79,giornale,locale,5,0.9384615384615383,13053.0
gpt3.5_iter79,giornale,nazionale,6,0.9230769230769232,29724.0
gpt3.5_iter79,giornale,internazionale,7,0.9076923076923076,20453.0
gpt3.5_iter79,giornale,sportivo,8,0.8923076923076922,29328.0
gpt3.5_iter79,giornale,economico,9,0.8769230769230769,25370.0
gpt3.5_iter79,giornale,politico,10,0.8615384615384616,25700.0
gpt3.5_iter79,giornale,di moda,11,0.8461538461538461,23.0
gpt3.5_iter79,giornale,di gossip,12,0.8307692307692307,35.0
gpt3.5_iter79,giornale,di cultura,13,0.8153846153846154,36.0
gpt3.5_iter79,giornale,di tecnologia,14,0.8,506.0
gpt3.5_iter79,giornale,di musica,15,0.7846153846153846,58.0
gpt3.5_iter79,giornale,di cinema,16,0.7692307692307692,420.0
gpt3.5_iter79,giornale,di cucina,17,0.7538461538461538,33.0
gpt3.5_iter79,giornale,di viaggi,18,0.7384615384615385,401.0
gpt3.5_iter79,giornale,di salute,19,0.7230769230769231,51.0
gpt3.5_iter79,giornale,di scienza,20,0.7076923076923076,24.0
gpt3.5_iter79,giornale,di arte,21,0.6923076923076923,35.0
gpt3.5_iter79,giornale,di fumetti,22,0.676923076923077,105.0
gpt3.5_iter79,giornale,di enogastronomia,23,0.6615384615384615,45.0
gpt3.5_iter79,giornale,di automobili,24,0.6461538461538461,94.0
gpt3.5_iter79,giornale,di finanza,25,0.6307692307692307,37.0
gpt3.5_iter79,giornale,di giardinaggio,26,0.6153846153846154,41.0
gpt3.5_iter79,giornale,di animali,27,0.6,26.0
gpt3.5_iter79,giornale,di storia,28,0.5846153846153845,202.0
gpt3.5_iter79,giornale,di religione,29,0.5692307692307692,366.0
gpt3.5_iter79,giornale,di psicologia,30,0.5538461538461539,256.0
gpt3.5_iter79,giornale,di astrologia,31,0.5384615384615384,41.0
gpt3.5_iter79,giornale,di giochi,32,0.523076923076923,242.0
gpt3.5_iter79,giornale,di puzzle,33,0.5076923076923077,20.0
gpt3.5_iter79,giornale,di cruciverba,34,0.4923076923076923,33.0
gpt3.5_iter79,giornale,di sudoku,35,0.4769230769230769,30.0
gpt3.5_iter79,giornale,di bellezza,37,0.4461538461538461,198.0
