category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
furnishings/fittings,arredamenti/accessori,fioriera,FIORIERA_fioriera in ceramica,in ceramica,1,14,14,14.0,0.0,1.0,1,0.10026,462.0
furnishings/fittings,arredamenti/accessori,fioriera,FIORIERA_fioriera in pietra,in pietra,1,15,15,15.0,0.0,1.0,1,0.10026,38.0
furnishings/fittings,arredamenti/accessori,fioriera,FIORIERA_fioriera a mensola,a mensola,1,16,16,16.0,0.0,1.0,1,0.10026,68.0
furnishings/fittings,arredamenti/accessori,fioriera,FIORIERA_fioriera a cascata,a cascata,1,17,17,17.0,0.0,1.0,1,0.10026,167.0
furnishings/fittings,arredamenti/accessori,fioriera,FIORIERA_fioriera a parete,a parete,1,18,18,18.0,0.0,1.0,1,0.10026,341.0
stationery,cancelleria,foglio,FOGLIO_foglio di carta,di carta,1,1,1,1.0,1.0,1.0,1,1.0,93.0
stationery,cancelleria,foglio,FOGLIO_foglio di alluminio,di alluminio,1,2,2,2.0,0.0,1.0,1,0.10026,167.0
stationery,cancelleria,foglio,FOGLIO_foglio di gomma,di gomma,1,3,3,3.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di plastica,di plastica,1,4,4,4.0,0.0,1.0,1,0.10026,672.0
stationery,cancelleria,foglio,FOGLIO_foglio di stoffa,di stoffa,1,5,5,5.0,0.0,1.0,1,0.10026,154.0
stationery,cancelleria,foglio,FOGLIO_foglio di calcato,di calcato,1,6,6,6.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di fax,di fax,1,7,7,7.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di calcolo,di calcolo,1,8,8,8.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di lavoro,di lavoro,1,9,9,9.0,0.0,1.0,1,0.10026,866.0
stationery,cancelleria,foglio,FOGLIO_foglio di via,di via,1,10,10,10.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di rotta,di rotta,1,11,11,11.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di istruzioni,di istruzioni,1,12,12,12.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di domanda,di domanda,1,13,13,13.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di via aereo,di via aereo,1,14,14,14.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di bilancio,di bilancio,1,15,15,15.0,0.0,1.0,1,0.10026,
stationery,cancelleria,foglio,FOGLIO_foglio di calendario,di calendario,1,16,16,16.0,0.0,1.0,1,0.10026,192.0
stationery,cancelleria,foglio,FOGLIO_foglio di diario,di diario,1,17,17,17.0,0.0,1.0,1,0.10026,42.0
stationery,cancelleria,foglio,FOGLIO_foglio di appunti,di appunti,1,18,18,18.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice da giardinaggio,da giardinaggio,1,1,1,1.0,1.0,1.0,1,1.0,73.0
kitchenware,utensili da cucina,forbice,FORBICE_forbice da cucito,da cucito,1,2,2,2.0,0.0,1.0,1,0.10026,66.0
kitchenware,utensili da cucina,forbice,FORBICE_forbice da tappezzeria,da tappezzeria,1,3,3,3.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per unghie,per unghie,1,4,4,4.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice tagliacapelli,tagliacapelli,1,5,5,5.0,0.0,1.0,1,0.10026,4311.0
kitchenware,utensili da cucina,forbice,FORBICE_forbice chirurgica,chirurgica,1,6,6,6.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per tagliare il metallo,per tagliare il metallo,1,7,7,7.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per tosare il cane,per tosare il cane,1,8,8,8.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice da pelletteria,da pelletteria,1,9,9,9.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per la carta,per la carta,1,10,10,10.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per la stoffa,per la stoffa,1,11,11,11.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per il legno,per il legno,1,12,12,12.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per la gomma,per la gomma,1,13,13,13.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per la lana,per la lana,1,14,14,14.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per la plastica,per la plastica,1,15,15,15.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forbice,FORBICE_forbice per il,per il,1,16,16,16.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da tavola,da tavola,1,1,1,1.0,1.0,1.0,1,1.0,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da dessert,da dessert,1,2,2,2.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da frutta,da frutta,1,3,3,3.0,0.0,1.0,1,0.10026,207.0
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da insalata,da insalata,1,4,4,4.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da pesce,da pesce,1,5,5,5.0,0.0,1.0,1,0.10026,97.0
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da fondue,da fondue,1,6,6,6.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da bbq,da bbq,1,7,7,7.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da pasta,da pasta,1,8,8,8.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da dolce,da dolce,1,9,9,9.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da formaggio,da formaggio,1,10,10,10.0,0.0,1.0,1,0.10026,33.0
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da antipasto,da antipasto,1,11,11,11.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da arrosto,da arrosto,1,12,12,12.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da cucina,da cucina,1,13,13,13.0,0.0,1.0,1,0.10026,27.0
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da servire,da servire,1,14,14,14.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da buffet,da buffet,1,15,15,15.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da spiedino,da spiedino,1,16,16,16.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da paella,da paella,1,17,17,17.0,0.0,1.0,1,0.10026,
kitchenware,utensili da cucina,forchetta,FORCHETTA_forchetta da sushi,da sushi,1,18,18,18.0,0.0,1.0,1,0.10026,34.0
foods,cibi,formaggio,FORMAGGIO_cheddar,cheddar,1,1,1,1.0,1.0,1.0,1,1.0,4842.0
foods,cibi,formaggio,FORMAGGIO_mozzarella,mozzarella,1,2,2,2.0,0.0,1.0,1,0.10026,41520.0
foods,cibi,formaggio,FORMAGGIO_brie,brie,1,3,3,3.0,0.0,1.0,1,0.10026,15394.0
foods,cibi,formaggio,FORMAGGIO_gouda,gouda,1,4,4,4.0,0.0,1.0,1,0.10026,2998.0
foods,cibi,formaggio,FORMAGGIO_camembert,camembert,1,5,5,5.0,0.0,1.0,1,0.10026,5150.0
foods,cibi,formaggio,FORMAGGIO_parmigiano-reggiano,parmigiano-reggiano,1,6,6,6.0,0.0,1.0,1,0.10026,8944.0
foods,cibi,formaggio,FORMAGGIO_feta,feta,1,7,7,7.0,0.0,1.0,1,0.10026,14230.0
foods,cibi,formaggio,FORMAGGIO_cottage,cottage,1,8,8,8.0,0.0,1.0,1,0.10026,18517.0
foods,cibi,formaggio,FORMAGGIO_roquefort,roquefort,1,9,9,9.0,0.0,1.0,1,0.10026,3896.0
foods,cibi,formaggio,FORMAGGIO_gorgonzola,gorgonzola,1,10,10,10.0,0.0,1.0,1,0.10026,31790.0
foods,cibi,formaggio,FORMAGGIO_stilton,stilton,1,11,11,11.0,0.0,1.0,1,0.10026,7444.0
foods,cibi,formaggio,FORMAGGIO_monterey jack,monterey jack,1,12,12,12.0,0.0,1.0,1,0.10026,22.0
foods,cibi,formaggio,FORMAGGIO_colby,colby,1,13,13,13.0,0.0,1.0,1,0.10026,3291.0
foods,cibi,formaggio,FORMAGGIO_pepper jack,pepper jack,1,14,14,14.0,0.0,1.0,1,0.10026,26.0
foods,cibi,formaggio,FORMAGGIO_havarti,havarti,1,15,15,15.0,0.0,1.0,1,0.10026,52.0
foods,cibi,formaggio,FORMAGGIO_limburger,limburger,1,16,16,16.0,0.0,1.0,1,0.10026,206.0
foods,cibi,formaggio,FORMAGGIO_emmental,emmental,1,17,17,17.0,0.0,1.0,1,0.10026,2495.0
foods,cibi,formaggio,FORMAGGIO_jarlsberg,jarlsberg,1,18,18,18.0,0.0,1.0,1,0.10026,24.0
foods,cibi,formaggio,FORMAGGIO_raclette,raclette,1,19,19,19.0,0.0,1.0,1,0.10026,3078.0
foods,cibi,formaggio,FORMAGGIO_appenzeller,appenzeller,1,20,20,20.0,0.0,1.0,1,0.10026,314.0
foods,cibi,formaggio,FORMAGGIO_manchego,manchego,1,21,21,21.0,0.0,1.0,1,0.10026,360.0
foods,cibi,formaggio,FORMAGGIO_provolone,provolone,1,22,22,22.0,0.0,1.0,1,0.10026,13004.0
foods,cibi,formaggio,FORMAGGIO_gruyère,gruyère,1,23,23,23.0,0.0,1.0,1,0.10026,914.0
foods,cibi,formaggio,FORMAGGIO_fontina,fontina,1,24,24,24.0,0.0,1.0,1,0.10026,8381.0
foods,cibi,formaggio,FORMAGGIO_ricotta,ricotta,1,25,25,25.0,0.0,1.0,1,0.10026,43048.0
foods,cibi,formaggio,FORMAGGIO_mascarpone,mascarpone,1,26,26,26.0,0.0,1.0,1,0.10026,44149.0
foods,cibi,formaggio,FORMAGGIO_mozzarella di bufala,mozzarella di bufala,1,27,27,27.0,0.0,1.0,1,0.10026,42.0
foods,cibi,formaggio,FORMAGGIO_halloumi,halloumi,1,28,28,28.0,0.0,1.0,1,0.10026,472.0
foods,cibi,formaggio,FORMAGGIO_kasseri,kasseri,1,29,29,29.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_ritratto,ritratto,1,1,1,1.0,1.0,1.0,1,1.0,20110.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_paesaggio,paesaggio,1,2,2,2.0,0.0,1.0,1,0.10026,20886.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_natura morta,natura morta,1,3,3,3.0,0.0,1.0,1,0.10026,202.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia sportiva,sportiva,1,4,4,4.0,0.0,1.0,1,0.10026,25800.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di strada,di strada,1,5,5,5.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia macro,macro,1,6,6,6.0,0.0,1.0,1,0.10026,32508.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia aerea,aerea,1,7,7,7.0,0.0,1.0,1,0.10026,21577.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di still life,di still life,1,8,8,8.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di architettura,di architettura,1,9,9,9.0,0.0,1.0,1,0.10026,352.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di moda,di moda,1,10,10,10.0,0.0,1.0,1,0.10026,23.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia documentaria,documentaria,1,11,11,11.0,0.0,1.0,1,0.10026,19441.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di guerra,di guerra,1,12,12,12.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia astronomica,astronomica,1,13,13,13.0,0.0,1.0,1,0.10026,16386.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia sottomarina,sottomarina,1,14,14,14.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di eventi,di eventi,1,15,15,15.0,0.0,1.0,1,0.10026,26.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di animali,di animali,1,16,16,16.0,0.0,1.0,1,0.10026,26.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di food,di food,1,17,17,17.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di nudo,di nudo,1,18,18,18.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia concettuale,concettuale,1,19,19,19.0,0.0,1.0,1,0.10026,16997.0
furnishings/fittings,arredamenti/accessori,fotografia,FOTOGRAFIA_fotografia di,di,1,20,20,20.0,0.0,1.0,1,0.10026,14507.0
foods,cibi,frutta,FRUTTA_mela,mela,1,1,1,1.0,1.0,1.0,1,1.0,40206.0
foods,cibi,frutta,FRUTTA_banana,banana,1,2,2,2.0,0.0,1.0,1,0.10026,33180.0
foods,cibi,frutta,FRUTTA_arancia,arancia,1,3,3,3.0,0.0,1.0,1,0.10026,42112.0
foods,cibi,frutta,FRUTTA_pera,pera,1,4,4,4.0,0.0,1.0,1,0.10026,33706.0
foods,cibi,frutta,FRUTTA_ananas,ananas,1,5,5,5.0,0.0,1.0,1,0.10026,53848.0
foods,cibi,frutta,FRUTTA_kiwi,kiwi,1,6,6,6.0,0.0,1.0,1,0.10026,33352.0
foods,cibi,frutta,FRUTTA_mango,mango,1,7,7,7.0,0.0,1.0,1,0.10026,35254.0
foods,cibi,frutta,FRUTTA_papaya,papaya,1,8,8,8.0,0.0,1.0,1,0.10026,19108.0
foods,cibi,frutta,FRUTTA_albicocca,albicocca,1,9,9,9.0,0.0,1.0,1,0.10026,50600.0
foods,cibi,frutta,FRUTTA_ciliegia,ciliegia,1,10,10,10.0,0.0,1.0,1,0.10026,37388.0
foods,cibi,frutta,FRUTTA_pesca,pesca,1,11,11,11.0,0.0,1.0,1,0.10026,35642.0
foods,cibi,frutta,FRUTTA_limone,limone,1,12,12,12.0,0.0,1.0,1,0.10026,37054.0
foods,cibi,frutta,FRUTTA_lime,lime,1,13,13,13.0,0.0,1.0,1,0.10026,43422.0
foods,cibi,frutta,FRUTTA_fragola,fragola,1,14,14,14.0,0.0,1.0,1,0.10026,38456.0
foods,cibi,frutta,FRUTTA_melone,melone,1,15,15,15.0,0.0,1.0,1,0.10026,37484.0
foods,cibi,frutta,FRUTTA_anguria,anguria,1,16,16,16.0,0.0,1.0,1,0.10026,18024.0
foods,cibi,frutta,FRUTTA_uva,uva,1,17,17,17.0,0.0,1.0,1,0.10026,33032.0
foods,cibi,frutta,FRUTTA_prugna,prugna,1,18,18,18.0,0.0,1.0,1,0.10026,37002.0
foods,cibi,frutta,FRUTTA_fico,fico,1,19,19,19.0,0.0,1.0,1,0.10026,25534.0
foods,cibi,frutta,FRUTTA_mandarino,mandarino,1,20,20,20.0,0.0,1.0,1,0.10026,35254.0
foods,cibi,frutta,FRUTTA_pompelmo,pompelmo,1,21,21,21.0,0.0,1.0,1,0.10026,18247.0
foods,cibi,frutta,FRUTTA_nespola,nespola,1,22,22,22.0,0.0,1.0,1,0.10026,1057.0
foods,cibi,frutta,FRUTTA_caco,caco,1,23,23,23.0,0.0,1.0,1,0.10026,11997.0
foods,cibi,frutta,FRUTTA_lampone,lampone,1,24,24,24.0,0.0,1.0,1,0.10026,35926.0
foods,cibi,frutta,FRUTTA_ribes,ribes,1,25,25,25.0,0.0,1.0,1,0.10026,16126.0
foods,cibi,frutta,FRUTTA_more,more,1,26,26,26.0,0.0,1.0,1,0.10026,23269.0
foods,cibi,frutta,FRUTTA_mora,mora,1,27,27,27.0,0.0,1.0,1,0.10026,37030.0
foods,cibi,frutta,FRUTTA_nettarina,nettarina,1,28,28,28.0,0.0,1.0,1,0.10026,805.0
foods,cibi,frutta,FRUTTA_physalis,physalis,1,29,29,29.0,0.0,1.0,1,0.10026,666.0
foods,cibi,frutta,FRUTTA_sorbo,sorbo,1,30,30,30.0,0.0,1.0,1,0.10026,6980.0
foods,cibi,frutta,FRUTTA_castagna,castagna,1,31,31,31.0,0.0,1.0,1,0.10026,19261.0
foods,cibi,frutta,FRUTTA_noce di cocco,noce di cocco,1,32,32,32.0,0.0,1.0,1,0.10026,49.0
foods,cibi,frutta,FRUTTA_dattero,dattero,1,33,33,33.0,0.0,1.0,1,0.10026,17492.0
foods,cibi,frutta,FRUTTA_prug,prug,1,34,34,34.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone per trasporto merci,per trasporto merci,1,1,1,1.0,1.0,1.0,1,1.0,
vehicles,veicoli,furgone,FURGONE_furgone per passeggeri,per passeggeri,1,2,2,2.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone refrigerato,refrigerato,1,3,3,3.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone isotermico,isotermico,1,4,4,4.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone tattico,tattico,1,5,5,5.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone elettrico,elettrico,1,6,6,6.0,0.0,1.0,1,0.10026,33490.0
vehicles,veicoli,furgone,FURGONE_furgone a noleggio,a noleggio,1,7,7,7.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone camperizzato,camperizzato,1,8,8,8.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone per consegne,per consegne,1,9,9,9.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone per il trasporto di attrezzature,per il trasporto di attrezzature,1,10,10,10.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone per il trasporto di animali,per il trasporto di animali,1,11,11,11.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone per il trasporto di cibo,per il trasporto di cibo,1,12,12,12.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone per il trasporto di materiali pericolosi,per il trasporto di materiali pericolosi,1,13,13,13.0,0.0,1.0,1,0.10026,
vehicles,veicoli,furgone,FURGONE_furgone per il trasporto di persone disab,per il trasporto di persone disab,1,14,14,14.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo domestico,domestico,1,1,1,1.0,1.0,1.0,1,1.0,49380.0
animals,animali,gallo,GALLO_gallo cedrone,cedrone,1,2,2,2.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo di prateria,di prateria,1,3,3,3.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo della giungla,della giungla,1,4,4,4.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo di scozia,di scozia,1,5,5,5.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo di sulawesi,di sulawesi,1,6,6,6.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di lady amherst,nano di lady amherst,1,7,7,7.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di leighton,nano di leighton,1,8,8,8.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di gold,nano di gold,1,9,9,9.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di laced,nano di laced,1,10,10,10.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di millefleur,nano di millefleur,1,11,11,11.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di porcellana,nano di porcellana,1,12,12,12.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di quail,nano di quail,1,13,13,13.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di satinette,nano di satinette,1,14,14,14.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di sebright,nano di sebright,1,15,15,15.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di silver,nano di silver,1,16,16,16.0,0.0,1.0,1,0.10026,
animals,animali,gallo,GALLO_gallo nano di sumatra,nano di sumatra,1,17,17,17.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_zampa di animale,zampa di animale,1,1,1,1.0,1.0,1.0,1,1.0,26.0
body parts,parti del corpo,gamba,GAMBA_gamba umana,umana,1,2,2,2.0,0.0,1.0,1,0.10026,30884.0
body parts,parti del corpo,gamba,GAMBA_gamba di tavolo,di tavolo,1,3,3,3.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di sedia,di sedia,1,4,4,4.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di letto,di letto,1,5,5,5.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di mobile,di mobile,1,6,6,6.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di statua,di statua,1,7,7,7.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di manichino,di manichino,1,8,8,8.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di pantalone,di pantalone,1,9,9,9.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di calza,di calza,1,10,10,10.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di calzino,di calzino,1,11,11,11.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di scarpa,di scarpa,1,12,12,12.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di automobile,di automobile,1,13,13,13.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di aereo,di aereo,1,14,14,14.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di nave,di nave,1,15,15,15.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di gru,di gru,1,16,16,16.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di robot,di robot,1,17,17,17.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di cyborg,di cyborg,1,18,18,18.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_gamba di mostro,di mostro,1,19,19,19.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,gamba,GAMBA_g,g,1,20,20,20.0,0.0,1.0,1,0.10026,37456.0
animals,animali,gatto,GATTO_abyssinian,abyssinian,1,1,1,1.0,1.0,1.0,1,1.0,83.0
animals,animali,gatto,GATTO_bengala,bengala,1,2,2,2.0,0.0,1.0,1,0.10026,24354.0
animals,animali,gatto,GATTO_british shorthair,british shorthair,1,3,3,3.0,0.0,1.0,1,0.10026,1007.0
animals,animali,gatto,GATTO_devon rex,devon rex,1,4,4,4.0,0.0,1.0,1,0.10026,440.0
animals,animali,gatto,GATTO_domestic shorthair,domestic shorthair,1,5,5,5.0,0.0,1.0,1,0.10026,2.0
animals,animali,gatto,GATTO_domestic longhair,domestic longhair,1,6,6,6.0,0.0,1.0,1,0.10026,0.0
animals,animali,gatto,GATTO_egyptian mau,egyptian mau,1,7,7,7.0,0.0,1.0,1,0.10026,124.0
animals,animali,gatto,GATTO_european shorthair,european shorthair,1,8,8,8.0,0.0,1.0,1,0.10026,0.0
animals,animali,gatto,GATTO_himalayan,himalayan,1,9,9,9.0,0.0,1.0,1,0.10026,822.0
animals,animali,gatto,GATTO_japanese bobtail,japanese bobtail,1,10,10,10.0,0.0,1.0,1,0.10026,72.0
animals,animali,gatto,GATTO_korat,korat,1,11,11,11.0,0.0,1.0,1,0.10026,438.0
animals,animali,gatto,GATTO_maine coon,maine coon,1,12,12,12.0,0.0,1.0,1,0.10026,4646.0
animals,animali,gatto,GATTO_mau egiziano,mau egiziano,1,13,13,13.0,0.0,1.0,1,0.10026,37.0
animals,animali,gatto,GATTO_nebelung,nebelung,1,14,14,14.0,0.0,1.0,1,0.10026,116.0
animals,animali,gatto,GATTO_norvegese delle foreste,norvegese delle foreste,1,15,15,15.0,0.0,1.0,1,0.10026,49.0
animals,animali,gatto,GATTO_persiano,persiano,1,16,16,16.0,0.0,1.0,1,0.10026,98233.0
animals,animali,gatto,GATTO_ragdoll,ragdoll,1,17,17,17.0,0.0,1.0,1,0.10026,5170.0
animals,animali,gatto,GATTO_russian blue,russian blue,1,18,18,18.0,0.0,1.0,1,0.10026,42.0
animals,animali,gatto,GATTO_scottish fold,scottish fold,1,19,19,19.0,0.0,1.0,1,0.10026,838.0
animals,animali,gatto,GATTO_siamese,siamese,1,20,20,20.0,0.0,1.0,1,0.10026,18692.0
animals,animali,gatto,GATTO_siberiano,siberiano,1,21,21,21.0,0.0,1.0,1,0.10026,19935.0
animals,animali,gatto,GATTO_singapura,singapura,1,22,22,22.0,0.0,1.0,1,0.10026,458.0
animals,animali,gatto,GATTO_snowshoe,snowshoe,1,23,23,23.0,0.0,1.0,1,0.10026,116.0
animals,animali,gatto,GATTO_sphynx,sphynx,1,24,24,24.0,0.0,1.0,1,0.10026,1848.0
animals,animali,gatto,GATTO_tonkinese,tonkinese,1,25,25,25.0,0.0,1.0,1,0.10026,85.0
animals,animali,gatto,GATTO_turco van,turco van,1,26,26,26.0,0.0,1.0,1,0.10026,135.0
plants,piante,geranio,GERANIO_geranio zonale,zonale,1,1,1,1.0,1.0,1.0,1,1.0,
plants,piante,geranio,GERANIO_geranio di ivy,di ivy,1,2,2,2.0,0.0,1.0,1,0.10026,
plants,piante,geranio,GERANIO_geranio di martha washington,di martha washington,1,3,3,3.0,0.0,1.0,1,0.10026,
plants,piante,geranio,GERANIO_geranio di sangue,di sangue,1,4,4,4.0,0.0,1.0,1,0.10026,
plants,piante,geranio,GERANIO_geranio arrampicanti,arrampicanti,1,5,5,5.0,0.0,1.0,1,0.10026,
plants,piante,geranio,GERANIO_geranio di himalaya,di himalaya,1,6,6,6.0,0.0,1.0,1,0.10026,
plants,piante,geranio,GERANIO_geranio di rozanne,di rozanne,1,7,7,7.0,0.0,1.0,1,0.10026,
plants,piante,geranio,GERANIO_geranio di biokovo,di biokovo,1,8,8,8.0,0.0,1.0,1,0.10026,
